Timestamp,Soil.Heat.Flux.Density..uncorrected....0.05m..1,Soil.Heat.Flux.Density..uncorrected....0.05m..2,Soil.Heat.Flux.Density..uncorrected....0.05m..3
2018-02-23 07:30:00,1349.41,-7.22,-7.24
2018-02-23 08:00:00,1348.92,-7.2,-7.18
2018-02-23 08:30:00,1349.87,-7.19,-7.15
2018-02-23 09:00:00,1332.8,-7.2,-6.97
2018-02-23 09:30:00,1337.23,-7.15,-6.78
2018-02-23 10:00:00,1343.21,-7.13,-6.6
2018-02-23 10:30:00,1343.21,-7.09,-6.45
2018-02-23 11:00:00,1343.21,-7.06,-6.34
2018-02-23 11:30:00,1343.21,-7.01,-6.33
2018-02-23 12:00:00,1343.21,-7,-6.38
2018-02-23 12:30:00,1343.21,-6.97,-6.41
2018-02-23 13:00:00,1343.21,-6.98,-6.49
2018-02-23 13:30:00,1343.21,-6.95,-6.55
2018-02-23 14:00:00,1346.64,-6.92,-6.58
2018-02-23 14:30:00,1341,-6.93,-6.6
2018-02-23 15:00:00,1345.57,-6.9,-6.63
2018-02-23 15:30:00,1350.26,-6.89,-6.66
2018-02-23 16:00:00,1345.63,-6.87,-6.67
2018-02-23 16:30:00,1345.63,-6.84,-6.67
2018-02-23 17:00:00,1345.63,-6.83,-6.7
2018-02-23 17:30:00,1345.63,-6.83,-6.69
2018-02-23 18:00:00,1345.63,-6.8,-6.7
2018-02-23 18:30:00,1345.63,-6.78,-6.72
2018-02-23 19:00:00,1344.34,-6.79,-6.71
2018-02-23 19:30:00,1322.94,-6.78,-6.7
2018-02-23 20:00:00,1323.13,-6.74,-6.68
2018-02-23 20:30:00,1335.11,-6.73,-6.66
2018-02-23 21:00:00,1335.11,-6.74,-6.6
2018-02-23 21:30:00,1335.11,-6.68,-6.59
2018-02-23 22:00:00,1335.11,-6.65,-6.57
2018-02-23 22:30:00,1335.11,-6.65,-6.56
2018-02-23 23:00:00,1335.11,-6.66,-6.53
2018-02-23 23:30:00,1335.11,-6.61,-6.49
2018-02-24 00:00:00,1335.11,-6.62,-6.47
2018-02-24 00:30:00,1335.11,-6.59,-6.42
2018-02-24 01:00:00,1335.11,-6.6,-6.38
2018-02-24 01:30:00,1335.11,-6.55,-6.36
2018-02-24 02:00:00,1335.11,-6.53,-6.33
2018-02-24 02:30:00,1335.11,-6.52,-6.32
2018-02-24 03:00:00,1335.11,-6.5,-6.32
2018-02-24 03:30:00,1335.11,-6.48,-6.34
2018-02-24 04:00:00,1335.11,-6.46,-6.35
2018-02-24 04:30:00,1335.11,-6.44,-6.36
2018-02-24 05:00:00,1335.11,-6.43,-6.4
2018-02-24 05:30:00,1335.11,-6.4,-6.45
2018-02-24 06:00:00,1335.11,-6.39,-6.49
2018-02-24 06:30:00,1335.11,-6.42,-6.51
2018-02-24 07:00:00,1335.11,-6.39,-6.54
2018-02-24 07:30:00,1335.11,-6.38,-6.57
2018-02-24 08:00:00,1335.11,-6.4,-6.57
2018-02-24 08:30:00,1335.11,-6.38,-6.54
2018-02-24 09:00:00,1335.11,-6.4,-6.56
2018-02-24 09:30:00,1335.11,-6.36,-6.51
2018-02-24 10:00:00,1335.11,-6.37,-6.48
2018-02-24 10:30:00,1335.11,-6.35,-6.4
2018-02-24 11:00:00,1335.11,-6.36,-6.4
2018-02-24 11:30:00,1337.88,-6.34,-6.29
2018-02-24 12:00:00,1349.66,-6.33,-6.25
2018-02-24 12:30:00,1303.99,-6.35,-6.14
2018-02-24 13:00:00,1249.02,-6.38,-5.97
2018-02-24 13:30:00,1191.07,-6.42,-5.79
2018-02-24 14:00:00,1156.85,-6.46,-5.63
2018-02-24 14:30:00,1177.84,-6.48,-5.49
2018-02-24 15:00:00,1199.99,-6.5,-5.39
2018-02-24 15:30:00,1231.16,-6.46,-5.31
2018-02-24 16:00:00,1276.71,-6.46,-5.27
2018-02-24 16:30:00,1318.18,-6.48,-5.25
2018-02-24 17:00:00,1352.38,-6.47,-5.27
2018-02-24 17:30:00,1340.12,-6.45,-5.33
2018-02-24 18:00:00,1362.64,-6.41,-5.43
2018-02-24 18:30:00,1376.16,-6.43,-5.51
2018-02-24 19:00:00,1388.41,-6.44,-5.6
2018-02-24 19:30:00,1390.95,-6.42,-5.65
2018-02-24 20:00:00,1389.95,-6.42,-5.69
2018-02-24 20:30:00,1375.52,-6.4,-5.68
2018-02-24 21:00:00,1312.96,-6.43,-5.71
2018-02-24 21:30:00,1295.2,-6.39,-5.69
2018-02-24 22:00:00,1362.33,-6.37,-5.67
2018-02-24 22:30:00,1449.19,-6.38,-5.66
2018-02-24 23:00:00,1480.7,-6.33,-5.65
2018-02-24 23:30:00,1480.7,-6.34,-5.64
2018-02-25 00:00:00,1480.7,-6.31,-5.63
2018-02-25 00:30:00,1480.7,-6.29,-5.69
2018-02-25 01:00:00,1480.7,-6.29,-5.69
2018-02-25 01:30:00,1480.7,-6.3,-5.67
2018-02-25 02:00:00,1480.7,-6.32,-5.69
2018-02-25 02:30:00,1480.7,-6.33,-5.7
2018-02-25 03:00:00,1480.7,-6.39,-5.65
2018-02-25 03:30:00,1480.7,-6.5,-5.48
2018-02-25 04:00:00,1480.7,-6.57,-5.25
2018-02-25 04:30:00,1480.7,-6.62,-4.97
2018-02-25 05:00:00,1480.7,-6.66,-4.67
2018-02-25 05:30:00,1480.7,-6.76,-4.4
2018-02-25 06:00:00,1480.7,-6.75,-4.18
2018-02-25 06:30:00,1480.7,-6.6,-4.02
2018-02-25 07:00:00,1480.7,-6.55,-3.96
2018-02-25 07:30:00,1480.7,-6.51,-3.95
2018-02-25 08:00:00,1480.7,-6.43,-4
2018-02-25 08:30:00,1480.7,-6.33,-3.97
2018-02-25 09:00:00,1480.7,-6.34,-3.86
2018-02-25 09:30:00,1480.7,-6.37,-3.66
2018-02-25 10:00:00,1480.7,-6.4,-3.22
2018-02-25 10:30:00,1480.7,-6.41,-2.42
2018-02-25 11:00:00,1480.7,-6.53,-0.79
2018-02-25 11:30:00,1480.7,-6.95,1.42
2018-02-25 12:00:00,1480.7,-7.08,3.74
2018-02-25 12:30:00,1480.7,-6.9,5.48
2018-02-25 13:00:00,1485.53,-6.71,6.63
2018-02-25 13:30:00,1489.52,-6.45,7.69
2018-02-25 14:00:00,1388.32,-6.19,8.62
2018-02-25 14:30:00,1382.97,-6.06,9.33
2018-02-25 15:00:00,1382.97,-5.97,9.66
2018-02-25 15:30:00,1382.97,-5.88,9.59
2018-02-25 16:00:00,1386.35,-5.8,9.31
2018-02-25 16:30:00,1469.44,-5.68,8.97
2018-02-25 17:00:00,1470.97,-5.69,8.56
2018-02-25 17:30:00,1470.97,-5.66,8.09
2018-02-25 18:00:00,1432.43,-5.67,7.41
2018-02-25 18:30:00,1373.3,-5.68,6.52
2018-02-25 19:00:00,1365.06,-5.7,5.52
2018-02-25 19:30:00,1346.48,-5.73,4.47
2018-02-25 20:00:00,1333.75,-5.72,3.56
2018-02-25 20:30:00,1316.8,-5.74,2.8
2018-02-25 21:00:00,1285.68,-5.72,2.21
2018-02-25 21:30:00,1312.9,-5.73,1.71
2018-02-25 22:00:00,1324.26,-5.71,1.18
2018-02-25 22:30:00,1342.85,-5.69,0.45
2018-02-25 23:00:00,1342.06,-5.69,-0.34
2018-02-25 23:30:00,1340.33,-5.7,-1.12
2018-02-26 00:00:00,1314.12,-5.69,-1.66
2018-02-26 00:30:00,1334.18,-5.69,-2.27
2018-02-26 01:00:00,1375.56,-5.67,-2.74
2018-02-26 01:30:00,1381.66,-5.67,-3.13
2018-02-26 02:00:00,1384.21,-5.66,-3.46
2018-02-26 02:30:00,1375.53,-5.66,-3.77
2018-02-26 03:00:00,1383.11,-5.68,-4.02
2018-02-26 03:30:00,1387.82,-5.66,-4.23
2018-02-26 04:00:00,1384.3,-5.66,-4.43
2018-02-26 04:30:00,1384.3,-5.68,-4.6
2018-02-26 05:00:00,1388.89,-5.73,-4.73
2018-02-26 05:30:00,1384.05,-5.72,-4.85
2018-02-26 06:00:00,1392.17,-5.74,-4.96
2018-02-26 06:30:00,1390.99,-5.8,-5.06
2018-02-26 07:00:00,1399.62,-5.82,-5.16
2018-02-26 07:30:00,1400.82,-5.84,-5.21
2018-02-26 08:00:00,1400.82,-5.85,-5.24
2018-02-26 08:30:00,1400.82,-5.86,-5.14
2018-02-26 09:00:00,1400.82,-5.88,-4.93
2018-02-26 09:30:00,1400.82,-5.88,-4.54
2018-02-26 10:00:00,1400.82,-5.86,-3.83
2018-02-26 10:30:00,1398.6,-5.85,-2.88
2018-02-26 11:00:00,1379.46,-5.88,-1.83
2018-02-26 11:30:00,1445.51,-5.88,-0.7
2018-02-26 12:00:00,1445.51,-5.84,0.74
2018-02-26 12:30:00,1415.18,-5.84,1.96
2018-02-26 13:00:00,1358.61,-5.79,2.94
2018-02-26 13:30:00,1215.92,-5.75,3.76
2018-02-26 14:00:00,1158.8,-5.54,4.72
2018-02-26 14:30:00,1124.42,-5.34,5.74
2018-02-26 15:00:00,1108.78,-5.13,7.06
2018-02-26 15:30:00,1112.49,-4.76,8.55
2018-02-26 16:00:00,1115.59,-4.38,10.08
2018-02-26 16:30:00,1116.05,-4.11,11.25
2018-02-26 17:00:00,1109.95,-4.05,11.81
2018-02-26 17:30:00,1115.19,-4.19,11.81
2018-02-26 18:00:00,1128.5,-4.5,11.28
2018-02-26 18:30:00,1152.28,-4.89,10.36
2018-02-26 19:00:00,1138.98,-5.3,9.22
2018-02-26 19:30:00,1134.41,-5.54,8.03
2018-02-26 20:00:00,1143.74,-5.71,6.89
2018-02-26 20:30:00,1173.31,-5.84,5.85
2018-02-26 21:00:00,1165.37,-5.91,4.81
2018-02-26 21:30:00,1180.29,-5.85,3.92
2018-02-26 22:00:00,1203.9,-5.87,3.08
2018-02-26 22:30:00,1222.44,-5.95,2.34
2018-02-26 23:00:00,1224.58,-6.01,1.7
2018-02-26 23:30:00,1249.92,-6.01,1.2
2018-02-27 00:00:00,1252.34,-5.98,0.69
2018-02-27 00:30:00,1248.86,-5.92,0.24
2018-02-27 01:00:00,1255.69,-5.88,-0.1
2018-02-27 01:30:00,1308.64,-5.8,-0.32
2018-02-27 02:00:00,1335.12,-5.78,-0.49
2018-02-27 02:30:00,1335.51,-5.72,-0.63
2018-02-27 03:00:00,1335.51,-5.66,-0.75
2018-02-27 03:30:00,1335.51,-5.52,-0.89
2018-02-27 04:00:00,1335.51,-5.37,-1.01
2018-02-27 04:30:00,1335.51,-5.12,-1.12
2018-02-27 05:00:00,1335.51,-4.97,-1.25
2018-02-27 05:30:00,1335.51,-4.82,-1.41
2018-02-27 06:00:00,1335.51,-4.67,-1.52
2018-02-27 06:30:00,1335.51,-4.51,-1.61
2018-02-27 07:00:00,1335.51,-4.38,-1.65
2018-02-27 07:30:00,1335.51,-4.28,-1.72
2018-02-27 08:00:00,1335.51,-4.19,-1.8
2018-02-27 08:30:00,1335.51,-3.96,-1.77
2018-02-27 09:00:00,1335.51,-3.64,-1.79
2018-02-27 09:30:00,1335.51,-3.13,-1.62
2018-02-27 10:00:00,1335.51,-2.33,-1.33
2018-02-27 10:30:00,1335.51,-1.06,-0.65
2018-02-27 11:00:00,1352.86,1.04,0.29
2018-02-27 11:30:00,1384.5,3.56,1.3
2018-02-27 12:00:00,1384.58,6.45,2.31
2018-02-27 12:30:00,1384.58,9.53,3.42
2018-02-27 13:00:00,1375.59,12.58,4.48
2018-02-27 13:30:00,1355.42,16.93,5.7
2018-02-27 14:00:00,1332.83,21.88,7
2018-02-27 14:30:00,1377.58,26.13,8.22
2018-02-27 15:00:00,1389.86,28.48,9.23
2018-02-27 15:30:00,1354.34,28.2,10.08
2018-02-27 16:00:00,1365.52,27.06,10.69
2018-02-27 16:30:00,1365.77,25.12,10.85
2018-02-27 17:00:00,1344.58,22.79,10.67
2018-02-27 17:30:00,1312.14,20.06,10.14
2018-02-27 18:00:00,1293.2,16.65,9.32
2018-02-27 18:30:00,1297.46,12.81,8.21
2018-02-27 19:00:00,1299.14,8.88,6.92
2018-02-27 19:30:00,1343.41,5.32,5.62
2018-02-27 20:00:00,1323.92,2.67,4.38
2018-02-27 20:30:00,1373.64,0.2,3.27
2018-02-27 21:00:00,1361.61,-1.64,2.14
2018-02-27 21:30:00,1350.48,-2.4,1.35
2018-02-27 22:00:00,1364.37,-2.83,0.52
2018-02-27 22:30:00,1368.84,-2.91,-0.17
2018-02-27 23:00:00,1371.59,-3.09,-0.77
2018-02-27 23:30:00,1376.71,-3.45,-1.21
2018-02-28 00:00:00,1376.71,-3.56,-1.54
2018-02-28 00:30:00,1376.71,-3.5,-1.8
2018-02-28 01:00:00,1376.71,-3.58,-1.97
2018-02-28 01:30:00,1376.71,-3.89,-2.1
2018-02-28 02:00:00,1376.71,-4.38,-2.29
2018-02-28 02:30:00,1376.71,-5.08,-2.44
2018-02-28 03:00:00,1376.71,-5.86,-2.6
2018-02-28 03:30:00,1376.71,-6.32,-2.78
2018-02-28 04:00:00,1376.71,-6.31,-3
2018-02-28 04:30:00,1376.71,-6,-3.19
2018-02-28 05:00:00,1376.71,-5.58,-3.33
2018-02-28 05:30:00,1376.71,-5.1,-3.41
2018-02-28 06:00:00,1376.71,-4.5,-3.49
2018-02-28 06:30:00,1376.71,-3.7,-3.52
2018-02-28 07:00:00,1376.71,-2.99,-3.45
2018-02-28 07:30:00,1376.71,-2.68,-3.43
2018-02-28 08:00:00,1376.71,-2.54,-3.35
2018-02-28 08:30:00,1376.71,-2.08,-3.2
2018-02-28 09:00:00,1376.71,-1.12,-2.94
2018-02-28 09:30:00,1376.71,0.4,-2.54
2018-02-28 10:00:00,1376.71,2.74,-1.88
2018-02-28 10:30:00,1376.71,5.41,-1.26
2018-02-28 11:00:00,1376.71,8.24,-0.42
2018-02-28 11:30:00,1376.71,10.5,0.3
2018-02-28 12:00:00,1376.71,12.17,0.97
2018-02-28 12:30:00,1376.71,13.81,1.55
2018-02-28 13:00:00,1376.71,16.05,2.1
2018-02-28 13:30:00,1376.71,17.13,2.41
2018-02-28 14:00:00,1376.71,16.01,2.46
2018-02-28 14:30:00,1376.71,14.33,2.37
2018-02-28 15:00:00,1376.71,13.24,2.36
2018-02-28 15:30:00,1376.71,12.95,2.36
2018-02-28 16:00:00,1376.71,12.27,2.12
2018-02-28 16:30:00,1376.71,10.91,1.8
2018-02-28 17:00:00,1376.71,9.1,1.5
2018-02-28 17:30:00,1376.71,7.58,1.17
2018-02-28 18:00:00,1376.71,6.23,0.81
2018-02-28 18:30:00,1376.71,5.01,0.39
2018-02-28 19:00:00,1376.71,3.9,0
2018-02-28 19:30:00,1376.71,2.99,-0.31
2018-02-28 20:00:00,1376.71,2.38,-0.58
2018-02-28 20:30:00,1376.71,1.93,-0.8
2018-02-28 21:00:00,1376.71,1.49,-0.97
2018-02-28 21:30:00,1376.71,1.12,-1.08
2018-02-28 22:00:00,1376.71,0.85,-1.16
2018-02-28 22:30:00,1376.71,0.71,-1.25
2018-02-28 23:00:00,1376.71,0.63,-1.31
2018-02-28 23:30:00,1376.71,0.58,-1.35
2018-03-01 00:00:00,1376.71,0.54,-1.39
2018-03-01 00:30:00,1376.71,0.57,-1.43
2018-03-01 01:00:00,1376.71,0.51,-1.44
2018-03-01 01:30:00,1376.71,0.51,-1.48
2018-03-01 02:00:00,1376.71,0.59,-1.49
2018-03-01 02:30:00,1376.71,0.89,-1.48
2018-03-01 03:00:00,1376.71,1.46,-1.5
2018-03-01 03:30:00,1376.71,1.85,-1.48
2018-03-01 04:00:00,1376.71,1.76,-1.45
2018-03-01 04:30:00,1376.71,1.29,-1.44
2018-03-01 05:00:00,1376.71,0.4,-1.5
2018-03-01 05:30:00,1376.82,-0.55,-1.62
2018-03-01 06:00:00,1378.19,-1.4,-1.72
2018-03-01 06:30:00,1378.19,-2.05,-1.86
2018-03-01 07:00:00,1378.19,-2.59,-1.98
2018-03-01 07:30:00,1378.19,-3.17,-2.11
2018-03-01 08:00:00,1378.19,-3.64,-2.24
2018-03-01 08:30:00,1378.19,-3.78,-2.26
2018-03-01 09:00:00,1378.19,-3.15,-1.94
2018-03-01 09:30:00,1372.02,-1.44,-1.24
2018-03-01 10:00:00,1329,0.77,-0.09
2018-03-01 10:30:00,1290.4,3.74,1.31
2018-03-01 11:00:00,1272.19,7.68,3.25
2018-03-01 11:30:00,1251.87,12.31,5.52
2018-03-01 12:00:00,1242.64,17.65,7.89
