Timestamp,Shortwave.Irradiance..4.25m.,Shortwave.Reflectance..4.25m.,Longwave.Downward.Radiation..4.25m.,Longwave.Upward.Radiation..4.25m.
2017-07-28 03:00:00,0,2.46,337.24,358.51
2017-07-28 03:30:00,0,2.05,335.38,355.97
2017-07-28 04:00:00,0,1.6,333.8,353.89
2017-07-28 04:30:00,0.03,1.67,334.76,354.1
2017-07-28 05:00:00,7.98,4.07,334.43,353.71
2017-07-28 05:30:00,54.55,16.05,339.96,360.68
2017-07-28 06:00:00,126.57,29.67,344.17,372.78
2017-07-28 06:30:00,225.38,41.51,329.03,386.74
2017-07-28 07:00:00,160.86,25.75,316.09,387.13
2017-07-28 07:30:00,346.89,52.04,316.66,399.54
2017-07-28 08:00:00,437.97,59.93,320.15,410.1
2017-07-28 08:30:00,515.32,66.92,322.55,419.32
2017-07-28 09:00:00,591.25,74.65,324.7,427.96
2017-07-28 09:30:00,659.6,80.77,326.02,436.11
2017-07-28 10:00:00,719.84,85.91,328.19,443.1
2017-07-28 10:30:00,773.95,92.15,330.16,448.66
2017-07-28 11:00:00,817.26,97.53,331.79,452.4
2017-07-28 11:30:00,848.77,100.43,334.34,458.67
2017-07-28 12:00:00,867,101.11,337.19,466.59
2017-07-28 12:30:00,873.72,100.74,337.99,468.97
2017-07-28 13:00:00,868.09,99.41,338.35,469.54
2017-07-28 13:30:00,847.49,96.25,342.26,473.37
2017-07-28 14:00:00,817.72,92.94,345.61,475.92
2017-07-28 14:30:00,778.85,90.12,344.92,472.63
2017-07-28 15:00:00,728.97,87.26,344.86,469.22
2017-07-28 15:30:00,666.94,82.81,344.53,466.01
2017-07-28 16:00:00,596.48,78.95,344.07,462.02
2017-07-28 16:30:00,520.27,74.77,343.85,457.5
2017-07-28 17:00:00,435.39,69.48,341.65,449.93
2017-07-28 17:30:00,354.2,61.82,339.3,441.75
2017-07-28 18:00:00,265.3,52.51,336.86,433.97
2017-07-28 18:30:00,161.43,38.01,333.53,423.66
2017-07-28 19:00:00,104.64,31.63,332.68,416.44
2017-07-28 19:30:00,47.89,19.26,329.36,407.82
2017-07-28 20:00:00,6.88,3.73,326.29,396.17
2017-07-28 20:30:00,0,1.83,324.54,387.08
2017-07-28 21:00:00,0,2.42,324.7,381.84
2017-07-28 21:30:00,0,2.1,323.69,377.6
2017-07-28 22:00:00,0,1.85,323.82,374.51
2017-07-28 22:30:00,0,2.12,324.69,372.08
2017-07-28 23:00:00,0.01,2.09,324.92,370.87
2017-07-28 23:30:00,0.01,1.82,334.7,371.82
2017-07-29 00:00:00,0,1.49,338.65,370.56
2017-07-29 00:30:00,0,1.42,341.4,367.96
2017-07-29 01:00:00,0,1.6,339.4,365.27
2017-07-29 01:30:00,0,2.71,334.08,362.3
2017-07-29 02:00:00,0,3.19,332.89,360.73
2017-07-29 02:30:00,0,3.38,331.79,360.12
2017-07-29 03:00:00,0,2.78,326.63,359.57
2017-07-29 03:30:00,0,2.38,324.66,358.28
2017-07-29 04:00:00,0,2.28,326.33,357.93
2017-07-29 04:30:00,0,2.75,316.21,358.95
2017-07-29 05:00:00,6.43,3.96,309.55,356.66
2017-07-29 05:30:00,42.06,13.57,308.39,361.95
2017-07-29 06:00:00,101.01,25.09,309.95,373.63
2017-07-29 06:30:00,179.15,35.93,312.68,383.24
2017-07-29 07:00:00,270.93,46.34,313.68,390.22
2017-07-29 07:30:00,354.36,53.96,317.38,400.28
2017-07-29 08:00:00,438.78,62.21,320.94,410.67
2017-07-29 08:30:00,522,70.62,322.6,419.7
2017-07-29 09:00:00,596.38,76.92,325.53,431.69
2017-07-29 09:30:00,666.73,83.58,325.2,438.37
2017-07-29 10:00:00,732.59,90.67,323.78,442.59
2017-07-29 10:30:00,786.2,95.95,325.44,449.85
2017-07-29 11:00:00,830.44,100.84,328.01,455.77
2017-07-29 11:30:00,860.33,103.4,329.38,457.84
2017-07-29 12:00:00,878.43,104.57,331.42,464.31
2017-07-29 12:30:00,885.58,104.56,331.79,464.79
2017-07-29 13:00:00,877.81,102.57,333.34,466.73
2017-07-29 13:30:00,858.51,100,335.18,467.69
2017-07-29 14:00:00,827.33,96.31,337.49,468.83
2017-07-29 14:30:00,784.75,92.4,338.96,468.43
2017-07-29 15:00:00,734.12,88.95,339.27,465.69
2017-07-29 15:30:00,670.84,84.42,340.51,462.1
2017-07-29 16:00:00,598.5,79.93,342.81,458.36
2017-07-29 16:30:00,520.02,75.04,343.36,454.89
2017-07-29 17:00:00,436.31,69.29,342.91,450.29
2017-07-29 17:30:00,350.47,60.82,342.47,444.12
2017-07-29 18:00:00,261.67,51.35,341.9,437.83
2017-07-29 18:30:00,175.5,42.21,340.45,429.23
2017-07-29 19:00:00,103.22,32.78,341.16,421.74
2017-07-29 19:30:00,49.39,19.92,341.91,413.92
2017-07-29 20:00:00,6.71,2.42,338.91,401.35
2017-07-29 20:30:00,0,1.59,339.35,392.71
2017-07-29 21:00:00,0,1.37,338.95,389.1
2017-07-29 21:30:00,0,2.09,335.11,385.17
2017-07-29 22:00:00,0,2.61,336.07,384.81
2017-07-29 22:30:00,0,1.83,334.66,386.18
2017-07-29 23:00:00,0,1.82,332.47,384.82
2017-07-29 23:30:00,0,2.08,331.15,384.28
2017-07-30 00:00:00,0,1.94,327.95,380.56
2017-07-30 00:30:00,0,2.11,326.5,377.04
2017-07-30 01:00:00,0,2.29,327.97,379.45
2017-07-30 01:30:00,0,2.34,328.14,378.58
2017-07-30 02:00:00,0,1.9,328.23,377.24
2017-07-30 02:30:00,0,1.24,327.06,373.12
2017-07-30 03:00:00,0,1.52,330.41,370.74
2017-07-30 03:30:00,0,1.52,334.21,369.71
2017-07-30 04:00:00,0,1.2,341.99,369.15
2017-07-30 04:30:00,0.04,1.65,349.25,372.09
2017-07-30 05:00:00,4.1,2.3,354.26,374.18
2017-07-30 05:30:00,40.69,12.97,347.94,377.83
2017-07-30 06:00:00,67.24,11.88,356.71,387.31
2017-07-30 06:30:00,102.1,15.47,351.18,393.95
2017-07-30 07:00:00,146.08,19.14,376.21,401.2
2017-07-30 07:30:00,155.63,19.53,366.77,405.61
2017-07-30 08:00:00,360.76,50.97,336.27,415.28
2017-07-30 08:30:00,523.71,71.07,335.04,427.2
2017-07-30 09:00:00,596.45,79.3,337.18,433.91
2017-07-30 09:30:00,654.4,83.93,337.9,440.34
2017-07-30 10:00:00,724.98,89.55,340.69,449.52
2017-07-30 10:30:00,778.45,93.88,342.27,456.56
2017-07-30 11:00:00,819.48,97.82,344.18,463.93
2017-07-30 11:30:00,848.72,99.75,346.19,471.63
2017-07-30 12:00:00,865.16,99.94,349.59,480.25
2017-07-30 12:30:00,872.15,99.51,351,483.68
2017-07-30 13:00:00,866.59,98.16,351.23,485.31
2017-07-30 13:30:00,846.76,95.04,353.34,488.25
2017-07-30 14:00:00,819.94,92.96,353.59,487.42
2017-07-30 14:30:00,778.45,87.94,354.2,488.17
2017-07-30 15:00:00,728.73,84.64,352.9,484.41
2017-07-30 15:30:00,671.67,84.01,349.84,476.17
2017-07-30 16:00:00,599.84,79.99,349.38,472.51
2017-07-30 16:30:00,518.74,74.76,349.36,465.76
2017-07-30 17:00:00,435.63,69.05,347.25,460.17
2017-07-30 17:30:00,350.16,60.7,343.73,452.8
2017-07-30 18:00:00,263.11,52.84,338.58,442.32
2017-07-30 18:30:00,173.4,42.71,338.63,435.57
2017-07-30 19:00:00,96.47,31.71,337.27,425.75
2017-07-30 19:30:00,41.9,18.6,335.58,414.24
2017-07-30 20:00:00,6.17,3.94,333.98,401.78
2017-07-30 20:30:00,0,1.16,329.73,392.16
2017-07-30 21:00:00,0,1.88,328.3,387.65
2017-07-30 21:30:00,0,2.32,327.61,382.7
2017-07-30 22:00:00,0,2.28,326.83,379.5
2017-07-30 22:30:00,0,3.04,325.84,376.63
2017-07-30 23:00:00,0,2.59,321.88,373.12
2017-07-30 23:30:00,0,2.97,318.94,370.61
2017-07-31 00:00:00,0,2.52,323.63,370
2017-07-31 00:30:00,0,1.82,328.03,367.21
2017-07-31 01:00:00,0,2.89,329.11,366.58
2017-07-31 01:30:00,0,2.22,334.14,365.53
2017-07-31 02:00:00,0,1.93,338.51,365.01
2017-07-31 02:30:00,0,1.59,343.27,367.08
2017-07-31 03:00:00,0,1.47,343.24,365.03
2017-07-31 03:30:00,0,1.85,342.3,362.35
2017-07-31 04:00:00,0,1.7,343.25,362.03
2017-07-31 04:30:00,0,1.52,344.84,362.71
2017-07-31 05:00:00,4.9,3.09,344.52,361.62
2017-07-31 05:30:00,31.48,13.49,349.08,366.5
2017-07-31 06:00:00,89.75,24.35,353.94,375.95
2017-07-31 06:30:00,174.97,34.48,353.18,386.91
2017-07-31 07:00:00,249.68,40.33,324.28,398.11
2017-07-31 07:30:00,335.08,45.32,328.9,410.44
2017-07-31 08:00:00,422.13,53.7,333.18,423.17
2017-07-31 08:30:00,505.82,60.69,336.73,435.07
2017-07-31 09:00:00,581.63,67.56,341.38,447.26
2017-07-31 09:30:00,651.01,77.66,344.19,454.86
2017-07-31 10:00:00,706.11,83.52,347.24,461.09
2017-07-31 10:30:00,761.44,88.89,350.06,468.02
2017-07-31 11:00:00,806.86,94.84,351.87,471.48
2017-07-31 11:30:00,839.76,97.67,353.06,476.52
2017-07-31 12:00:00,857,99.14,354.98,481.02
2017-07-31 12:30:00,863.5,99.03,356.7,484.55
2017-07-31 13:00:00,857.06,97.89,357.82,485.95
2017-07-31 13:30:00,841.62,96.13,358.02,487.6
2017-07-31 14:00:00,815.76,93.96,357.12,484.83
2017-07-31 14:30:00,776.95,92.12,356.5,481.35
2017-07-31 15:00:00,725.15,88.65,355.96,478.52
2017-07-31 15:30:00,663.31,84.81,356.04,476.48
2017-07-31 16:00:00,592.9,81.32,354.99,472.24
2017-07-31 16:30:00,514.61,76.9,354.05,466.79
2017-07-31 17:00:00,411.4,69.14,351.94,459.61
2017-07-31 17:30:00,308.95,58.37,346.78,448.8
2017-07-31 18:00:00,225.96,48.1,345.71,442.64
2017-07-31 18:30:00,144.52,34.68,345.19,436.99
2017-07-31 19:00:00,82.2,24.23,342.99,427.48
2017-07-31 19:30:00,42.38,14.35,345.66,418.61
2017-07-31 20:00:00,11.2,5.26,351.17,411.9
2017-07-31 20:30:00,0.06,1.48,344.52,404.49
2017-07-31 21:00:00,0,2.01,340.85,395.99
2017-07-31 21:30:00,0.01,1.46,338.32,390.73
2017-07-31 22:00:00,0,1.24,334.36,385.77
2017-07-31 22:30:00,0,1.6,331.91,382.45
2017-07-31 23:00:00,0,1.83,330.98,381.11
2017-07-31 23:30:00,0.01,1.92,331.52,378.68
2017-08-01 00:00:00,0.07,2.49,329.97,377.18
2017-08-01 00:30:00,0.51,2.54,331.3,380.11
2017-08-01 01:00:00,0.01,2.75,332.24,381.28
2017-08-01 01:30:00,0,1.9,333.44,377.26
2017-08-01 02:00:00,0.35,2.33,334.56,378.88
2017-08-01 02:30:00,0,1.31,332.92,375.13
2017-08-01 03:00:00,0.04,2.4,333.54,374.44
2017-08-01 03:30:00,0.09,2.95,335.52,380.36
2017-08-01 04:00:00,0,2.3,336.16,391.1
2017-08-01 04:30:00,0,1.6,336.44,392.09
2017-08-01 05:00:00,1.78,2.16,336.27,390.93
2017-08-01 05:30:00,16.56,4.6,336.2,390.07
2017-08-01 06:00:00,47.74,10.71,336.51,395.29
2017-08-01 06:30:00,94.56,19.09,336.91,399.95
2017-08-01 07:00:00,157.02,29.1,337.89,405.34
2017-08-01 07:30:00,216.19,38.07,339.6,410.91
2017-08-01 08:00:00,274.92,46.42,342.51,418.61
2017-08-01 08:30:00,339.98,55,344.4,426.25
2017-08-01 09:00:00,404.25,62.63,345.79,433.94
2017-08-01 09:30:00,456.86,69.28,347.79,440.1
2017-08-01 10:00:00,506.72,74.19,350.75,447.81
2017-08-01 10:30:00,556.49,79.18,354.09,455.47
2017-08-01 11:00:00,596.82,84.91,354.14,456.65
2017-08-01 11:30:00,636.07,89.01,356.99,462.76
2017-08-01 12:00:00,656.02,90.87,359.01,468.19
2017-08-01 12:30:00,667.73,91.77,359.47,470.45
2017-08-01 13:00:00,672.04,91.94,360.16,471.76
2017-08-01 13:30:00,653.81,90.02,361.94,471.87
2017-08-01 14:00:00,634.34,88.44,361.57,469.82
2017-08-01 14:30:00,602.93,85.32,362.18,468.36
2017-08-01 15:00:00,555.24,81.49,361.21,463.21
2017-08-01 15:30:00,478.46,73.76,362.9,460.75
2017-08-01 16:00:00,427.62,68.64,364.14,459.07
2017-08-01 16:30:00,372.11,62.73,364.22,456.23
2017-08-01 17:00:00,313.67,56.3,363.72,453.41
2017-08-01 17:30:00,238.23,45.82,362.54,446.3
2017-08-01 18:00:00,168.69,34.67,362.26,441.32
2017-08-01 18:30:00,109.07,24.4,361.97,436.03
2017-08-01 19:00:00,60.57,15.14,362.3,431.18
2017-08-01 19:30:00,23.95,6.79,361.36,423.76
2017-08-01 20:00:00,2.72,1.79,359.05,412.42
2017-08-01 20:30:00,0,0.38,355.22,401.69
2017-08-01 21:00:00,0,1.16,352.62,396.86
2017-08-01 21:30:00,0,1.04,350.24,392.71
2017-08-01 22:00:00,0.04,2.11,347.95,390.35
2017-08-01 22:30:00,0.05,2.26,349.15,388.15
2017-08-01 23:00:00,0,1.57,346.86,388.06
2017-08-01 23:30:00,0,1.42,343.44,385.26
2017-08-02 00:00:00,0.11,1.71,344.13,382.61
2017-08-02 00:30:00,0,1.32,342.57,380.31
2017-08-02 01:00:00,0,2,339.87,378.25
2017-08-02 01:30:00,0.21,2.55,340.58,377.5
2017-08-02 02:00:00,0,1.97,341.55,376.82
2017-08-02 02:30:00,0.01,1.65,341.77,375
2017-08-02 03:00:00,0.01,1.87,344.52,374.48
2017-08-02 03:30:00,0.01,1.42,350.42,375.79
2017-08-02 04:00:00,0.23,2,353.48,375.72
2017-08-02 04:30:00,0.25,2.73,362.38,383.18
2017-08-02 05:00:00,1.83,4.65,349.25,389.4
2017-08-02 05:30:00,14.46,5.13,338.8,393.5
2017-08-02 06:00:00,48.62,10.45,339.4,398.14
2017-08-02 06:30:00,93.22,18.31,339.53,401.85
2017-08-02 07:00:00,149.97,27.79,340.68,407.42
2017-08-02 07:30:00,212.51,37.19,342.57,414.01
2017-08-02 08:00:00,285.03,47.53,345.27,422.52
2017-08-02 08:30:00,359.89,57.48,346.56,429.28
2017-08-02 09:00:00,421.26,65.56,347.72,434.44
2017-08-02 09:30:00,486.37,73.33,349.96,440.85
2017-08-02 10:00:00,545.84,79.29,352.7,448.48
2017-08-02 10:30:00,609.49,85.46,355.32,456.15
2017-08-02 11:00:00,656.87,89.89,358.51,463.02
2017-08-02 11:30:00,693.09,93.51,360.73,467.58
2017-08-02 12:00:00,719.67,96.04,363.86,474.25
2017-08-02 12:30:00,725.63,96.01,366.9,479.76
2017-08-02 13:00:00,716.56,94.94,368.1,480.97
2017-08-02 13:30:00,681.43,92.93,366.88,476.38
2017-08-02 14:00:00,636.94,89.04,367.1,474.34
2017-08-02 14:30:00,573.44,83.36,367.77,470.96
2017-08-02 15:00:00,528.54,78.96,367.48,468.75
2017-08-02 15:30:00,460.97,72.09,368.18,465.42
2017-08-02 16:00:00,380.63,63.41,368.08,461.33
2017-08-02 16:30:00,325.92,56.79,367.91,459.79
2017-08-02 17:00:00,268.35,50.03,364.51,451.59
2017-08-02 17:30:00,218.25,42.79,364.18,447.95
2017-08-02 18:00:00,150.02,31.54,361.96,441.4
2017-08-02 18:30:00,91.55,20.48,360.38,435.81
2017-08-02 19:00:00,48.4,11.58,360.98,431.8
2017-08-02 19:30:00,16.92,4.78,359.07,425.99
2017-08-02 20:00:00,1.95,2.19,358.66,418.91
2017-08-02 20:30:00,0,1.93,359.16,415.73
2017-08-02 21:00:00,0,1.34,357.16,405.45
2017-08-02 21:30:00,0,0.37,352.8,397.93
2017-08-02 22:00:00,0,0.62,348.92,392.48
2017-08-02 22:30:00,0.08,1.8,347.15,389.76
2017-08-02 23:00:00,0.56,2.49,345.95,388.41
2017-08-02 23:30:00,0.2,2.94,345.6,389.28
2017-08-03 00:00:00,0,0.91,341.74,385.12
2017-08-03 00:30:00,0.16,2.1,339.93,381.52
2017-08-03 01:00:00,1.01,3.65,341.93,386.34
2017-08-03 01:30:00,0.04,2.39,342.34,392.69
2017-08-03 02:00:00,0,1.99,341.54,390.17
2017-08-03 02:30:00,0,1.01,339.71,384.96
2017-08-03 03:00:00,0,0.32,335.57,377.24
2017-08-03 03:30:00,0,1.09,335.11,373.94
2017-08-03 04:00:00,0.01,1.4,341.75,373.6
2017-08-03 04:30:00,0.1,2.03,350.15,374.65
2017-08-03 05:00:00,1.58,1.61,353.88,374.92
2017-08-03 05:30:00,16.89,4.32,354.38,374.3
2017-08-03 06:00:00,51.25,10.27,357.05,378.5
2017-08-03 06:30:00,94.66,18.01,359.85,386.34
2017-08-03 07:00:00,145.52,26.61,364.09,397.47
2017-08-03 07:30:00,201.76,35.4,346.78,410.17
2017-08-03 08:00:00,253.67,43.38,342.42,419.73
2017-08-03 08:30:00,325.7,53.18,346.24,428.39
2017-08-03 09:00:00,389.07,60.35,349.41,438.49
2017-08-03 09:30:00,449.05,67.21,352.02,447.71
2017-08-03 10:00:00,495.4,71.55,355.77,455.57
2017-08-03 10:30:00,559.19,79.68,358.14,461.12
2017-08-03 11:00:00,605.8,85,360.39,466.52
2017-08-03 11:30:00,616.13,86.1,362.96,471.87
2017-08-03 12:00:00,610.27,85.32,367.12,477.77
2017-08-03 12:30:00,620.85,85.99,368.78,480.23
2017-08-03 13:00:00,617.27,85.69,371.16,482.68
2017-08-03 13:30:00,592.34,83.94,370.56,481.3
2017-08-03 14:00:00,564.61,81.08,370.98,480.47
2017-08-03 14:30:00,554.53,79.18,371.58,482.07
2017-08-03 15:00:00,521.12,75.91,370.52,480.1
2017-08-03 15:30:00,484.36,72.82,367.95,474.93
2017-08-03 16:00:00,440.31,68.6,366.06,471.54
2017-08-03 16:30:00,388.65,63.95,365.22,467.21
2017-08-03 17:00:00,328.65,58.58,363.87,463.27
2017-08-03 17:30:00,251.5,47.64,360.89,458.02
2017-08-03 18:00:00,212.94,43.96,357.44,452.9
2017-08-03 18:30:00,145.75,36.23,353.6,445.18
2017-08-03 19:00:00,76.33,24.6,350.58,435.69
2017-08-03 19:30:00,29.14,11.28,347.9,423.36
2017-08-03 20:00:00,2.26,1.86,344.12,409.47
2017-08-03 20:30:00,0,0.39,337,397.91
2017-08-03 21:00:00,0,1.44,333.88,392.41
2017-08-03 21:30:00,0,1.8,333.83,391.57
2017-08-03 22:00:00,0,2.12,333.41,389.47
2017-08-03 22:30:00,0,2.1,333.11,390.52
2017-08-03 23:00:00,0,2.5,332.12,385.6
2017-08-03 23:30:00,0,2.2,331.38,381.18
2017-08-04 00:00:00,0.07,2.27,339.08,381.4
2017-08-04 00:30:00,0,2.31,333.98,378.35
2017-08-04 01:00:00,0.02,1.72,336.94,376.78
2017-08-04 01:30:00,0.11,1.9,345.6,376.95
2017-08-04 02:00:00,0.04,1.52,353.42,377.8
2017-08-04 02:30:00,0.01,1.08,355.86,377.81
2017-08-04 03:00:00,0,1.22,357.47,378.17
2017-08-04 03:30:00,0,1.48,358.14,377.67
2017-08-04 04:00:00,0.01,1.5,358.61,376.68
2017-08-04 04:30:00,0.01,0.83,357.42,374.99
2017-08-04 05:00:00,1.4,2.3,357.84,373.36
2017-08-04 05:30:00,10.58,3.38,360.83,374.84
2017-08-04 06:00:00,31.58,5.81,360.03,376.02
2017-08-04 06:30:00,63.94,12.05,362.37,380.98
2017-08-04 07:00:00,105.91,19.71,367.39,390.48
2017-08-04 07:30:00,152.13,27.84,370.79,401.08
2017-08-04 08:00:00,202.95,37.56,354.44,413.36
2017-08-04 08:30:00,248.1,42.16,349.21,421.42
2017-08-04 09:00:00,316.01,51.48,352.15,428.8
2017-08-04 09:30:00,372.45,58.78,354.01,437.2
2017-08-04 10:00:00,413.99,64.54,355.17,442.9
2017-08-04 10:30:00,453.49,69.54,356.79,448.37
2017-08-04 11:00:00,479.08,73.69,357.81,451.61
2017-08-04 11:30:00,497.56,76.14,359.51,455.56
2017-08-04 12:00:00,510.27,78.03,361.55,459.23
2017-08-04 12:30:00,504.67,77.16,363.81,461.83
2017-08-04 13:00:00,487.76,75.4,365.41,462.66
2017-08-04 13:30:00,464.83,72.3,366.9,462.96
2017-08-04 14:00:00,434.76,68.44,367.76,461.84
2017-08-04 14:30:00,411.48,65.34,368.39,461.53
2017-08-04 15:00:00,377.5,61.05,368.25,459.83
2017-08-04 15:30:00,329.53,54.63,368.02,456.87
2017-08-04 16:00:00,284.39,48.36,367.84,453.91
2017-08-04 16:30:00,236.57,41.85,366.95,449.51
2017-08-04 17:00:00,189.08,34.7,365.82,445.25
2017-08-04 17:30:00,147.54,28.27,363.88,440.27
2017-08-04 18:00:00,101.28,19.57,359.99,432.57
2017-08-04 18:30:00,64.82,13.2,355.53,422.96
2017-08-04 19:00:00,35.76,8.22,352.68,415.39
2017-08-04 19:30:00,12.47,4,350.31,407.1
2017-08-04 20:00:00,0.74,1.81,348.85,399.51
2017-08-04 20:30:00,0,1.8,347.15,394.33
2017-08-04 21:00:00,0,2.01,346.75,390.35
2017-08-04 21:30:00,0,1.74,351.15,388.32
2017-08-04 22:00:00,0,1.91,354.7,386.06
2017-08-04 22:30:00,0.02,1.44,360.54,386.14
2017-08-04 23:00:00,0,1.68,361.19,383.8
2017-08-04 23:30:00,0,1.64,364.73,384.33
2017-08-05 00:00:00,0,1.23,364.76,382.84
2017-08-05 00:30:00,0.05,1.32,364.09,380.63
2017-08-05 01:00:00,0.05,1.38,364.57,379.61
2017-08-05 01:30:00,0.06,1.66,363.29,377.75
2017-08-05 02:00:00,0.01,1.78,364.34,377.41
2017-08-05 02:30:00,0.02,1.13,363.06,376.09
2017-08-05 03:00:00,0.13,1.4,362.98,375.86
2017-08-05 03:30:00,0.07,1.32,364.08,376.07
2017-08-05 04:00:00,0.03,1.46,362.59,374.84
2017-08-05 04:30:00,0.23,1.51,363.07,374.99
2017-08-05 05:00:00,0.7,1.25,362.92,374.35
2017-08-05 05:30:00,11.45,2.86,361.51,372.78
2017-08-05 06:00:00,36.23,8.24,362.14,374.3
2017-08-05 06:30:00,71.2,14.37,367.49,381.25
2017-08-05 07:00:00,115.17,21.14,374.87,390.35
2017-08-05 07:30:00,165.17,28.39,381.36,399.45
2017-08-05 08:00:00,221.83,37.95,374.54,405.24
2017-08-05 08:30:00,277.48,47.32,343.85,409.64
2017-08-05 09:00:00,333.72,52.95,343.72,414.43
2017-08-05 09:30:00,388.12,60.07,343.96,418.83
2017-08-05 10:00:00,435.82,66.47,346.03,426.76
2017-08-05 10:30:00,478.52,73.26,348.12,433.2
2017-08-05 11:00:00,513.71,77.56,348.02,435.47
2017-08-05 11:30:00,534.93,80.37,350.7,440.6
2017-08-05 12:00:00,544.92,81.36,352.13,443.53
2017-08-05 12:30:00,542.21,80.67,353.83,446.92
2017-08-05 13:00:00,526.28,78.68,354.27,447.24
2017-08-05 13:30:00,514.8,76.93,354.69,447.45
2017-08-05 14:00:00,490.31,73.62,355.14,447.62
2017-08-05 14:30:00,464.68,70.77,354.95,445.98
2017-08-05 15:00:00,422.4,65.82,355.44,444.9
2017-08-05 15:30:00,369.85,59.46,354.87,441.88
2017-08-05 16:00:00,320.06,53.35,353.25,437.91
2017-08-05 16:30:00,266.44,45.98,351.59,433.58
2017-08-05 17:00:00,219.05,39.83,350.1,428.77
2017-08-05 17:30:00,168.73,31.9,348.69,424.65
2017-08-05 18:00:00,117.28,23.22,347.86,420.59
2017-08-05 18:30:00,75.61,15.75,346.28,414.89
2017-08-05 19:00:00,41.23,9.3,343.3,407.37
2017-08-05 19:30:00,14.94,4.44,340.89,400.01
2017-08-05 20:00:00,1.12,2.09,340.11,392.21
2017-08-05 20:30:00,0,1.71,338.39,386.85
2017-08-05 21:00:00,0,2.34,338.87,383.42
2017-08-05 21:30:00,0,1.98,342.26,380.79
2017-08-05 22:00:00,0.01,1.65,347.78,378.99
2017-08-05 22:30:00,0,1.34,350.65,376.67
2017-08-05 23:00:00,0.12,2.56,354.96,376.34
2017-08-05 23:30:00,0.02,1.86,357.25,375.41
2017-08-06 00:00:00,0,1.78,357.87,374.49
2017-08-06 00:30:00,0,1.61,356.34,371.81
2017-08-06 01:00:00,0,1.19,355.89,370.42
2017-08-06 01:30:00,0.26,2.02,355.62,369.69
2017-08-06 02:00:00,0.02,1.41,356.37,369.47
2017-08-06 02:30:00,0,0.72,355.02,367.09
2017-08-06 03:00:00,0.03,1.59,354.16,365.4
2017-08-06 03:30:00,0,1.6,353.73,364.86
2017-08-06 04:00:00,0.05,2.09,354.46,365.03
2017-08-06 04:30:00,0,1.6,354.79,363.63
2017-08-06 05:00:00,1.62,2.09,353.47,362.05
2017-08-06 05:30:00,15.57,4.14,353.72,362.28
2017-08-06 06:00:00,43.9,9.14,356.84,365.83
2017-08-06 06:30:00,83.97,17.19,364.07,373.42
2017-08-06 07:00:00,141.5,25.89,375.77,385.97
2017-08-06 07:30:00,211.71,35.09,388.56,400.19
2017-08-06 08:00:00,282.51,45.35,391.6,408.82
2017-08-06 08:30:00,350.1,54.56,351.04,418.2
2017-08-06 09:00:00,422.76,58.25,347.01,428.75
2017-08-06 09:30:00,488.67,64.19,350.08,439.12
2017-08-06 10:00:00,556.08,71.18,353.28,449.43
2017-08-06 10:30:00,615.99,79.15,356.03,457.37
2017-08-06 11:00:00,658.59,84.99,359.7,465.2
2017-08-06 11:30:00,685.33,87.59,361.78,471.2
2017-08-06 12:00:00,708.57,90.32,363.83,476.14
2017-08-06 12:30:00,723.52,91.1,365.99,480.45
2017-08-06 13:00:00,720.71,90.31,367.63,483.14
2017-08-06 13:30:00,699.45,87.54,368.72,484.58
2017-08-06 14:00:00,667.6,85.63,368.87,482.9
2017-08-06 14:30:00,625.9,82.31,368.67,481.1
2017-08-06 15:00:00,574.84,77.24,368.49,479.5
2017-08-06 15:30:00,512.95,71.99,368.14,476.27
2017-08-06 16:00:00,443.92,65.92,366.28,471.68
2017-08-06 16:30:00,373.88,58.98,364.34,466.03
2017-08-06 17:00:00,298.15,51.22,361.78,457.56
2017-08-06 17:30:00,220.36,41.03,359.15,450.22
2017-08-06 18:00:00,136.76,26.88,355.1,440.9
2017-08-06 18:30:00,98.95,20.99,349.17,429.31
2017-08-06 19:00:00,50.21,11.57,345.3,418.82
2017-08-06 19:30:00,15.78,4.58,341.82,408.25
2017-08-06 20:00:00,0.72,1.92,339.22,399.42
2017-08-06 20:30:00,0,2.05,338.67,393.09
2017-08-06 21:00:00,0,2.07,344.22,389.75
2017-08-06 21:30:00,0,1.81,352.59,387.88
2017-08-06 22:00:00,0,2,356.75,385.94
2017-08-06 22:30:00,0,2.2,361.91,384.43
2017-08-06 23:00:00,0,2.19,364.2,383.46
2017-08-06 23:30:00,0.01,1.56,364.69,382.23
2017-08-07 00:00:00,0,1.9,364.01,380.33
2017-08-07 00:30:00,0.03,1.71,364.01,378.99
2017-08-07 01:00:00,0,1.39,363.93,378.02
2017-08-07 01:30:00,0,1.71,361.59,375.03
2017-08-07 02:00:00,0.01,0.97,361.09,372.37
2017-08-07 02:30:00,0.34,2.06,363.01,373.44
2017-08-07 03:00:00,0,1.18,365.2,374.71
2017-08-07 03:30:00,0,0.94,363.75,372.16
2017-08-07 04:00:00,0,1.64,361.7,369.2
2017-08-07 04:30:00,0,1.27,362.04,367.99
2017-08-07 05:00:00,1.2,1.91,362.57,367.17
2017-08-07 05:30:00,12.03,2.77,363.96,366.54
2017-08-07 06:00:00,38.81,7.48,366.22,369.14
2017-08-07 06:30:00,77.9,15.46,373.22,376.1
