Timestamp,Soil.Temperature...0.05m.,Soil.Temperature...0.10m.,Soil.Temperature...0.50m.
2017-06-26 15:00:00,19.33,18.37,14.72
2017-06-26 15:30:00,19.35,18.32,14.64
2017-06-26 16:00:00,19.4,18.3,14.59
2017-06-26 16:30:00,19.56,18.39,14.64
2017-06-26 17:00:00,19.71,18.47,14.67
2017-06-26 17:30:00,19.86,18.58,14.72
2017-06-26 18:00:00,19.95,18.64,14.74
2017-06-26 18:30:00,20.04,18.72,14.78
2017-06-26 19:00:00,20.05,18.77,14.75
2017-06-26 19:30:00,20.11,18.81,14.76
2017-06-26 20:00:00,20.2,18.91,14.85
2017-06-26 20:30:00,20.13,18.95,14.94
2017-06-26 21:00:00,20.05,18.83,14.91
2017-06-26 21:30:00,20.01,18.84,14.89
2017-06-26 22:00:00,19.97,18.84,14.89
2017-06-26 22:30:00,19.93,18.86,14.76
2017-06-26 23:00:00,19.88,18.86,14.71
2017-06-26 23:30:00,19.84,18.87,14.72
2017-06-27 00:00:00,19.79,18.87,14.74
2017-06-27 00:30:00,19.71,18.85,14.73
2017-06-27 01:00:00,19.65,18.84,14.73
2017-06-27 01:30:00,19.57,18.82,14.73
2017-06-27 02:00:00,19.46,18.78,14.72
2017-06-27 02:30:00,19.37,18.75,14.71
2017-06-27 03:00:00,19.28,18.75,14.72
2017-06-27 03:30:00,19.19,18.69,14.72
2017-06-27 04:00:00,19.12,18.65,14.73
2017-06-27 04:30:00,19.05,18.61,14.74
2017-06-27 05:00:00,18.91,18.55,14.72
2017-06-27 05:30:00,18.81,18.49,14.7
2017-06-27 06:00:00,18.67,18.42,14.69
2017-06-27 06:30:00,18.58,18.38,14.7
2017-06-27 07:00:00,18.45,18.29,14.78
2017-06-27 07:30:00,18.4,18.25,14.84
2017-06-27 08:00:00,18.37,18.23,14.86
2017-06-27 08:30:00,18.31,18.2,14.85
2017-06-27 09:00:00,18.41,18.3,14.83
2017-06-27 09:30:00,18.38,18.28,14.86
2017-06-27 10:00:00,18.34,18.22,14.84
2017-06-27 10:30:00,18.27,18.16,14.81
2017-06-27 11:00:00,18.27,18.14,14.83
2017-06-27 11:30:00,18.3,18.13,14.85
2017-06-27 12:00:00,18.18,18.03,14.76
2017-06-27 12:30:00,18.19,17.99,14.74
2017-06-27 13:00:00,18.31,18.01,14.78
2017-06-27 13:30:00,18.37,18,14.76
2017-06-27 14:00:00,18.49,18.01,14.76
2017-06-27 14:30:00,18.64,18.07,14.81
2017-06-27 15:00:00,18.82,18.14,14.83
2017-06-27 15:30:00,18.83,18.09,14.77
2017-06-27 16:00:00,18.91,18.09,14.73
2017-06-27 16:30:00,19.05,18.16,14.76
2017-06-27 17:00:00,19.2,18.23,14.8
2017-06-27 17:30:00,19.26,18.26,14.78
2017-06-27 18:00:00,19.36,18.32,14.81
2017-06-27 18:30:00,19.42,18.38,14.83
2017-06-27 19:00:00,19.47,18.43,14.84
2017-06-27 19:30:00,19.53,18.48,14.85
2017-06-27 20:00:00,19.57,18.53,14.88
2017-06-27 20:30:00,19.64,18.61,14.96
2017-06-27 21:00:00,19.57,18.65,15.02
2017-06-27 21:30:00,19.49,18.52,15.01
2017-06-27 22:00:00,19.45,18.52,15
2017-06-27 22:30:00,19.4,18.53,14.85
2017-06-27 23:00:00,19.34,18.52,14.8
2017-06-27 23:30:00,19.29,18.52,14.8
2017-06-28 00:00:00,19.24,18.52,14.81
2017-06-28 00:30:00,19.16,18.5,14.8
2017-06-28 01:00:00,19.1,18.5,14.81
2017-06-28 01:30:00,18.99,18.46,14.79
2017-06-28 02:00:00,18.91,18.41,14.76
2017-06-28 02:30:00,18.84,18.39,14.77
2017-06-28 03:00:00,18.76,18.34,14.78
2017-06-28 03:30:00,18.7,18.33,14.78
2017-06-28 04:00:00,18.64,18.3,14.79
2017-06-28 04:30:00,18.56,18.27,14.78
2017-06-28 05:00:00,18.5,18.23,14.79
2017-06-28 05:30:00,18.43,18.18,14.78
2017-06-28 06:00:00,18.34,18.13,14.77
2017-06-28 06:30:00,18.27,18.1,14.78
2017-06-28 07:00:00,18.2,18.05,14.94
2017-06-28 07:30:00,18.11,17.98,14.91
2017-06-28 08:00:00,18.08,17.96,14.94
2017-06-28 08:30:00,18.09,18.02,14.87
2017-06-28 09:00:00,18.08,18.01,14.86
2017-06-28 09:30:00,18.11,18.01,14.9
2017-06-28 10:00:00,18.09,17.97,14.9
2017-06-28 10:30:00,18.13,17.98,14.92
2017-06-28 11:00:00,18.1,17.93,14.91
2017-06-28 11:30:00,18.09,17.91,14.89
2017-06-28 12:00:00,18.09,17.88,14.87
2017-06-28 12:30:00,18.13,17.89,14.88
2017-06-28 13:00:00,18.21,17.89,14.89
2017-06-28 13:30:00,18.28,17.88,14.87
2017-06-28 14:00:00,18.4,17.89,14.86
2017-06-28 14:30:00,18.55,17.92,14.88
2017-06-28 15:00:00,18.66,17.98,14.9
2017-06-28 15:30:00,18.7,17.96,14.83
2017-06-28 16:00:00,18.78,17.96,14.81
2017-06-28 16:30:00,18.92,18.01,14.82
2017-06-28 17:00:00,19.01,18.07,14.82
2017-06-28 17:30:00,19.12,18.13,14.85
2017-06-28 18:00:00,19.21,18.2,14.86
2017-06-28 18:30:00,19.27,18.25,14.88
2017-06-28 19:00:00,19.32,18.3,14.89
2017-06-28 19:30:00,19.37,18.35,14.91
2017-06-28 20:00:00,19.44,18.41,14.96
2017-06-28 20:30:00,19.51,18.5,15.03
2017-06-28 21:00:00,19.36,18.46,15.07
2017-06-28 21:30:00,19.34,18.39,15.06
2017-06-28 22:00:00,19.29,18.39,15.04
2017-06-28 22:30:00,19.26,18.4,14.93
2017-06-28 23:00:00,19.22,18.4,14.85
2017-06-28 23:30:00,19.15,18.4,14.84
2017-06-29 00:00:00,19.1,18.39,14.83
2017-06-29 00:30:00,19.04,18.37,14.85
2017-06-29 01:00:00,18.99,18.35,14.85
2017-06-29 01:30:00,18.92,18.34,14.85
2017-06-29 02:00:00,18.84,18.31,14.85
2017-06-29 02:30:00,18.79,18.29,14.85
2017-06-29 03:00:00,18.72,18.27,14.85
2017-06-29 03:30:00,18.64,18.24,14.86
2017-06-29 04:00:00,18.56,18.2,14.85
2017-06-29 04:30:00,18.5,18.17,14.86
2017-06-29 05:00:00,18.41,18.14,14.86
2017-06-29 05:30:00,18.3,18.08,14.84
2017-06-29 06:00:00,18.14,18,14.78
2017-06-29 06:30:00,18.09,17.97,14.84
2017-06-29 07:00:00,18.01,17.93,15
2017-06-29 07:30:00,17.93,17.87,14.97
2017-06-29 08:00:00,17.99,17.96,14.93
2017-06-29 08:30:00,17.96,17.92,14.93
2017-06-29 09:00:00,17.91,17.89,14.92
2017-06-29 09:30:00,17.87,17.85,14.92
2017-06-29 10:00:00,17.8,17.79,14.9
2017-06-29 10:30:00,17.8,17.77,14.89
2017-06-29 11:00:00,17.8,17.74,14.9
2017-06-29 11:30:00,17.82,17.72,14.89
2017-06-29 12:00:00,17.86,17.69,14.87
2017-06-29 12:30:00,17.91,17.67,14.86
2017-06-29 13:00:00,18.05,17.72,14.88
2017-06-29 13:30:00,18.15,17.71,14.86
2017-06-29 14:00:00,18.28,17.73,14.85
2017-06-29 14:30:00,18.44,17.79,14.87
2017-06-29 15:00:00,18.64,17.84,14.9
2017-06-29 15:30:00,18.69,17.84,14.83
2017-06-29 16:00:00,18.8,17.87,14.82
2017-06-29 16:30:00,18.96,17.95,14.85
2017-06-29 17:00:00,19.11,18.02,14.86
2017-06-29 17:30:00,19.21,18.06,14.86
2017-06-29 18:00:00,19.28,18.15,14.88
2017-06-29 18:30:00,19.38,18.22,14.9
2017-06-29 19:00:00,19.45,18.29,14.92
2017-06-29 19:30:00,19.51,18.35,14.93
2017-06-29 20:00:00,19.58,18.42,14.96
2017-06-29 20:30:00,19.66,18.52,15.03
2017-06-29 21:00:00,19.72,18.59,15.08
2017-06-29 21:30:00,19.56,18.59,15.08
2017-06-29 22:00:00,19.53,18.48,15.07
2017-06-29 22:30:00,19.49,18.49,15.06
2017-06-29 23:00:00,19.46,18.49,15.06
2017-06-29 23:30:00,19.42,18.5,14.94
2017-06-30 00:00:00,19.36,18.5,14.85
2017-06-30 00:30:00,19.31,18.51,14.87
2017-06-30 01:00:00,19.26,18.5,14.87
2017-06-30 01:30:00,19.2,18.49,14.88
2017-06-30 02:00:00,19.13,18.47,14.87
2017-06-30 02:30:00,19.07,18.45,14.86
2017-06-30 03:00:00,18.97,18.43,14.86
2017-06-30 03:30:00,18.92,18.41,14.87
2017-06-30 04:00:00,18.86,18.38,14.88
2017-06-30 04:30:00,18.79,18.36,14.88
2017-06-30 05:00:00,18.7,18.32,14.88
2017-06-30 05:30:00,18.58,18.27,14.86
2017-06-30 06:00:00,18.43,18.2,14.81
2017-06-30 06:30:00,18.35,18.16,14.98
2017-06-30 07:00:00,18.29,18.15,15.03
2017-06-30 07:30:00,18.35,18.24,15.01
2017-06-30 08:00:00,18.29,18.17,14.94
2017-06-30 08:30:00,18.18,18.1,14.9
2017-06-30 09:00:00,18.13,18.05,14.89
2017-06-30 09:30:00,18.17,18.06,14.95
2017-06-30 10:00:00,18.12,18.02,14.93
2017-06-30 10:30:00,18.12,17.99,14.93
2017-06-30 11:00:00,18.11,17.96,14.93
2017-06-30 11:30:00,18.12,17.94,14.91
2017-06-30 12:00:00,18.17,17.93,14.9
2017-06-30 12:30:00,18.2,17.89,14.88
2017-06-30 13:00:00,18.31,17.91,14.87
2017-06-30 13:30:00,18.43,17.91,14.86
2017-06-30 14:00:00,18.61,17.99,14.88
2017-06-30 14:30:00,18.79,18.03,14.9
2017-06-30 15:00:00,18.95,18.1,14.94
2017-06-30 15:30:00,18.98,18.08,14.87
2017-06-30 16:00:00,19.06,18.08,14.83
2017-06-30 16:30:00,19.21,18.16,14.86
2017-06-30 17:00:00,19.34,18.24,14.87
2017-06-30 17:30:00,19.47,18.31,14.91
2017-06-30 18:00:00,19.64,18.43,15.01
2017-06-30 18:30:00,19.72,18.48,15
2017-06-30 19:00:00,19.69,18.44,14.88
2017-06-30 19:30:00,19.77,18.55,14.92
2017-06-30 20:00:00,19.84,18.63,14.97
2017-06-30 20:30:00,19.94,18.73,15.05
2017-06-30 21:00:00,19.99,18.81,15.08
2017-06-30 21:30:00,19.83,18.83,15.09
2017-06-30 22:00:00,19.82,18.7,15.09
2017-06-30 22:30:00,19.79,18.72,15.08
2017-06-30 23:00:00,19.75,18.74,15.08
2017-06-30 23:30:00,19.71,18.74,15.06
2017-07-01 00:00:00,19.65,18.73,15.07
2017-07-01 00:30:00,19.61,18.75,14.97
2017-07-01 01:00:00,19.54,18.74,14.87
2017-07-01 01:30:00,19.49,18.72,14.88
2017-07-01 02:00:00,19.43,18.72,14.88
2017-07-01 02:30:00,19.38,18.7,14.89
2017-07-01 03:00:00,19.33,18.71,14.9
2017-07-01 03:30:00,19.26,18.68,14.91
2017-07-01 04:00:00,19.21,18.65,14.91
2017-07-01 04:30:00,19.14,18.62,14.91
2017-07-01 05:00:00,19.06,18.59,14.9
2017-07-01 05:30:00,18.99,18.56,14.9
2017-07-01 06:00:00,18.9,18.52,14.89
2017-07-01 06:30:00,18.78,18.46,14.92
2017-07-01 07:00:00,18.72,18.42,15.05
2017-07-01 07:30:00,18.67,18.39,15.03
2017-07-01 08:00:00,18.58,18.33,15
2017-07-01 08:30:00,18.53,18.29,15.01
2017-07-01 09:00:00,18.45,18.24,15
2017-07-01 09:30:00,18.49,18.36,15.01
2017-07-01 10:00:00,18.56,18.36,14.99
2017-07-01 10:30:00,18.52,18.34,15.01
2017-07-01 11:00:00,18.5,18.29,14.99
2017-07-01 11:30:00,18.46,18.26,14.97
2017-07-01 12:00:00,18.47,18.22,14.97
2017-07-01 12:30:00,18.46,18.16,14.93
2017-07-01 13:00:00,18.53,18.18,14.94
2017-07-01 13:30:00,18.62,18.17,14.91
2017-07-01 14:00:00,18.72,18.16,14.9
2017-07-01 14:30:00,18.88,18.2,14.94
2017-07-01 15:00:00,19,18.27,14.97
2017-07-01 15:30:00,19.04,18.24,14.91
2017-07-01 16:00:00,19.09,18.24,14.86
2017-07-01 16:30:00,19.2,18.28,14.88
2017-07-01 17:00:00,19.3,18.34,14.89
2017-07-01 17:30:00,19.41,18.41,14.89
2017-07-01 18:00:00,19.47,18.46,14.92
2017-07-01 18:30:00,19.54,18.51,14.94
2017-07-01 19:00:00,19.59,18.56,14.96
2017-07-01 19:30:00,19.65,18.61,14.99
2017-07-01 20:00:00,19.68,18.68,15.02
2017-07-01 20:30:00,19.68,18.75,15.09
2017-07-01 21:00:00,19.57,18.65,15.12
2017-07-01 21:30:00,19.56,18.64,15.12
2017-07-01 22:00:00,19.52,18.65,15.09
2017-07-01 22:30:00,19.49,18.64,14.93
2017-07-01 23:00:00,19.44,18.66,14.93
2017-07-01 23:30:00,19.38,18.64,14.92
2017-07-02 00:00:00,19.29,18.62,14.91
2017-07-02 00:30:00,19.23,18.59,14.91
2017-07-02 01:00:00,19.16,18.59,14.92
2017-07-02 01:30:00,19.07,18.55,14.91
2017-07-02 02:00:00,18.98,18.55,14.92
2017-07-02 02:30:00,18.9,18.52,14.92
2017-07-02 03:00:00,18.84,18.49,14.92
2017-07-02 03:30:00,18.78,18.44,14.92
2017-07-02 04:00:00,18.66,18.39,14.92
2017-07-02 04:30:00,18.59,18.38,14.93
2017-07-02 05:00:00,18.52,18.32,14.93
2017-07-02 05:30:00,18.41,18.27,14.92
2017-07-02 06:00:00,18.32,18.23,14.92
2017-07-02 06:30:00,18.21,18.15,14.95
2017-07-02 07:00:00,18.13,18.1,15.07
2017-07-02 07:30:00,18.07,18.06,15.05
2017-07-02 08:00:00,18.05,18.05,15.01
2017-07-02 08:30:00,18.1,18.11,15.02
2017-07-02 09:00:00,18.06,18.08,15.03
2017-07-02 09:30:00,18.02,18.04,15.02
2017-07-02 10:00:00,17.98,18,15.02
2017-07-02 10:30:00,17.96,17.97,15.01
2017-07-02 11:00:00,17.94,17.93,15
2017-07-02 11:30:00,17.95,17.9,14.99
2017-07-02 12:00:00,17.96,17.86,14.97
2017-07-02 12:30:00,18.02,17.85,14.96
2017-07-02 13:00:00,18.14,17.86,14.98
2017-07-02 13:30:00,18.23,17.87,14.94
2017-07-02 14:00:00,18.34,17.88,14.94
2017-07-02 14:30:00,18.48,17.93,14.97
2017-07-02 15:00:00,18.65,18,14.99
2017-07-02 15:30:00,18.69,17.98,14.93
2017-07-02 16:00:00,18.78,18,14.92
2017-07-02 16:30:00,18.86,18.01,14.89
2017-07-02 17:00:00,18.98,18.08,14.92
2017-07-02 17:30:00,19.06,18.12,14.91
2017-07-02 18:00:00,19.15,18.19,14.93
2017-07-02 18:30:00,19.22,18.25,14.95
2017-07-02 19:00:00,19.33,18.33,15
2017-07-02 19:30:00,19.39,18.4,15.02
2017-07-02 20:00:00,19.44,18.46,15.07
2017-07-02 20:30:00,19.5,18.54,15.12
2017-07-02 21:00:00,19.46,18.6,15.15
2017-07-02 21:30:00,19.32,18.49,15.12
2017-07-02 22:00:00,19.3,18.43,15.12
2017-07-02 22:30:00,19.27,18.45,15.12
2017-07-02 23:00:00,19.24,18.46,15.12
2017-07-02 23:30:00,19.21,18.46,15.1
2017-07-03 00:00:00,19.15,18.45,15.11
2017-07-03 00:30:00,19.12,18.45,15.12
2017-07-03 01:00:00,19.1,18.46,15.08
2017-07-03 01:30:00,19.04,18.46,14.95
2017-07-03 02:00:00,18.99,18.4,14.94
2017-07-03 02:30:00,18.91,18.39,14.91
2017-07-03 03:00:00,18.85,18.36,14.92
2017-07-03 03:30:00,18.84,18.36,14.96
2017-07-03 04:00:00,18.82,18.38,14.98
2017-07-03 04:30:00,18.77,18.37,14.99
2017-07-03 05:00:00,18.7,18.32,14.96
2017-07-03 05:30:00,18.6,18.27,14.94
2017-07-03 06:00:00,18.54,18.24,14.95
2017-07-03 06:30:00,18.38,18.16,14.95
2017-07-03 07:00:00,18.33,18.13,15.08
2017-07-03 07:30:00,18.27,18.1,15.07
2017-07-03 08:00:00,18.35,18.26,15.1
2017-07-03 08:30:00,18.35,18.22,15.07
2017-07-03 09:00:00,18.31,18.18,15.09
2017-07-03 09:30:00,18.25,18.14,15.07
2017-07-03 10:00:00,18.2,18.1,15.07
2017-07-03 10:30:00,18.17,18.06,15.05
2017-07-03 11:00:00,18.15,18.02,15.04
2017-07-03 11:30:00,18.11,17.98,15.01
2017-07-03 12:00:00,18.1,17.92,14.98
2017-07-03 12:30:00,18.13,17.92,14.96
2017-07-03 13:00:00,18.26,17.95,15
2017-07-03 13:30:00,18.34,17.92,14.98
2017-07-03 14:00:00,18.45,17.95,14.97
2017-07-03 14:30:00,18.58,17.99,15
2017-07-03 15:00:00,18.77,18.08,15.04
2017-07-03 15:30:00,18.81,18.07,14.99
2017-07-03 16:00:00,18.9,18.06,14.95
2017-07-03 16:30:00,18.99,18.12,14.97
2017-07-03 17:00:00,19.14,18.15,14.98
2017-07-03 17:30:00,19.19,18.2,14.98
2017-07-03 18:00:00,19.28,18.29,15.01
2017-07-03 18:30:00,19.35,18.34,15.03
2017-07-03 19:00:00,19.37,18.39,15.02
2017-07-03 19:30:00,19.42,18.43,15.04
2017-07-03 20:00:00,19.46,18.49,15.08
2017-07-03 20:30:00,19.54,18.58,15.18
2017-07-03 21:00:00,19.39,18.54,15.21
2017-07-03 21:30:00,19.36,18.47,15.21
2017-07-03 22:00:00,19.31,18.48,15.02
2017-07-03 22:30:00,19.25,18.47,15
2017-07-03 23:00:00,19.2,18.47,14.99
2017-07-03 23:30:00,19.12,18.46,14.99
2017-07-04 00:00:00,19.06,18.45,14.99
2017-07-04 00:30:00,18.99,18.44,15
2017-07-04 01:00:00,18.91,18.41,14.99
2017-07-04 01:30:00,18.8,18.38,14.98
2017-07-04 02:00:00,18.74,18.36,14.99
2017-07-04 02:30:00,18.64,18.32,14.97
2017-07-04 03:00:00,18.56,18.29,14.98
2017-07-04 03:30:00,18.46,18.24,14.98
2017-07-04 04:00:00,18.38,18.2,14.98
2017-07-04 04:30:00,18.28,18.14,14.99
2017-07-04 05:00:00,18.2,18.11,14.98
2017-07-04 05:30:00,18.06,18.04,14.96
2017-07-04 06:00:00,17.91,17.96,14.93
2017-07-04 06:30:00,17.79,17.9,14.91
2017-07-04 07:00:00,17.76,17.88,14.97
2017-07-04 07:30:00,17.7,17.83,15.13
2017-07-04 08:00:00,17.6,17.73,15.06
2017-07-04 08:30:00,17.65,17.84,15.03
2017-07-04 09:00:00,17.6,17.79,15.04
2017-07-04 09:30:00,17.58,17.74,15.04
2017-07-04 10:00:00,17.56,17.71,15.04
2017-07-04 10:30:00,17.55,17.67,15.03
2017-07-04 11:00:00,17.51,17.64,15.02
2017-07-04 11:30:00,17.58,17.63,15.04
2017-07-04 12:00:00,17.61,17.6,15.02
2017-07-04 12:30:00,17.68,17.56,15
2017-07-04 13:00:00,17.79,17.59,15.01
2017-07-04 13:30:00,17.88,17.6,14.98
2017-07-04 14:00:00,18.01,17.61,14.96
2017-07-04 14:30:00,18.2,17.68,15
2017-07-04 15:00:00,18.4,17.77,15.04
2017-07-04 15:30:00,18.45,17.76,14.98
2017-07-04 16:00:00,18.57,17.76,14.94
2017-07-04 16:30:00,18.72,17.84,14.94
2017-07-04 17:00:00,18.89,17.95,14.98
2017-07-04 17:30:00,19.02,18.02,15.02
2017-07-04 18:00:00,19.11,18.1,15.03
2017-07-04 18:30:00,19.18,18.16,15.03
2017-07-04 19:00:00,19.25,18.21,15.03
2017-07-04 19:30:00,19.29,18.26,15.02
2017-07-04 20:00:00,19.38,18.35,15.07
2017-07-04 20:30:00,19.47,18.45,15.19
2017-07-04 21:00:00,19.48,18.53,15.22
2017-07-04 21:30:00,19.31,18.43,15.21
2017-07-04 22:00:00,19.29,18.38,15.2
2017-07-04 22:30:00,19.27,18.41,15.18
2017-07-04 23:00:00,19.23,18.41,15.02
2017-07-04 23:30:00,19.17,18.42,15.01
2017-07-05 00:00:00,19.11,18.41,15.01
2017-07-05 00:30:00,19.03,18.4,14.99
2017-07-05 01:00:00,18.97,18.38,15.01
2017-07-05 01:30:00,18.9,18.38,15.01
2017-07-05 02:00:00,18.83,18.35,15.02
2017-07-05 02:30:00,18.75,18.32,15
2017-07-05 03:00:00,18.65,18.29,15
2017-07-05 03:30:00,18.57,18.27,15.02
2017-07-05 04:00:00,18.49,18.24,15.02
2017-07-05 04:30:00,18.41,18.19,15.02
2017-07-05 05:00:00,18.3,18.14,15.01
2017-07-05 05:30:00,18.17,18.09,15
2017-07-05 06:00:00,18.01,18,14.94
2017-07-05 06:30:00,17.91,17.95,14.93
2017-07-05 07:00:00,17.85,17.91,15.11
2017-07-05 07:30:00,17.78,17.86,15.13
2017-07-05 08:00:00,17.79,17.89,15.06
2017-07-05 08:30:00,17.75,17.86,15.04
2017-07-05 09:00:00,17.66,17.79,15.02
2017-07-05 09:30:00,17.64,17.77,15.03
2017-07-05 10:00:00,17.61,17.71,15.01
2017-07-05 10:30:00,17.6,17.69,15.02
2017-07-05 11:00:00,17.62,17.68,15.03
2017-07-05 11:30:00,17.65,17.65,15.03
2017-07-05 12:00:00,17.67,17.62,15
2017-07-05 12:30:00,17.72,17.59,14.97
2017-07-05 13:00:00,17.85,17.6,14.98
2017-07-05 13:30:00,17.97,17.63,14.97
2017-07-05 14:00:00,18.15,17.67,14.98
2017-07-05 14:30:00,18.34,17.74,15.01
2017-07-05 15:00:00,18.51,17.83,15.02
2017-07-05 15:30:00,18.57,17.8,14.95
2017-07-05 16:00:00,18.68,17.82,14.92
2017-07-05 16:30:00,18.83,17.89,14.93
2017-07-05 17:00:00,18.97,17.96,14.95
2017-07-05 17:30:00,19.11,18.03,14.96
2017-07-05 18:00:00,19.22,18.1,14.97
2017-07-05 18:30:00,19.34,18.19,15.01
2017-07-05 19:00:00,19.44,18.28,15.04
2017-07-05 19:30:00,19.49,18.36,15.04
2017-07-05 20:00:00,19.57,18.42,15.07
2017-07-05 20:30:00,19.66,18.53,15.17
2017-07-05 21:00:00,19.71,18.6,15.2
2017-07-05 21:30:00,19.68,18.65,15.2
2017-07-05 22:00:00,19.51,18.57,15.18
2017-07-05 22:30:00,19.48,18.49,15.18
2017-07-05 23:00:00,19.45,18.51,15.2
2017-07-05 23:30:00,19.41,18.53,15.09
2017-07-06 00:00:00,19.35,18.52,14.99
2017-07-06 00:30:00,19.28,18.52,14.98
2017-07-06 01:00:00,19.22,18.52,14.99
2017-07-06 01:30:00,19.14,18.5,14.99
2017-07-06 02:00:00,19.07,18.47,14.98
2017-07-06 02:30:00,18.98,18.45,14.99
2017-07-06 03:00:00,18.89,18.4,14.98
2017-07-06 03:30:00,18.83,18.38,14.99
2017-07-06 04:00:00,18.74,18.37,14.98
2017-07-06 04:30:00,18.64,18.31,14.98
2017-07-06 05:00:00,18.56,18.28,14.98
2017-07-06 05:30:00,18.45,18.24,14.98
2017-07-06 06:00:00,18.32,18.16,14.96
2017-07-06 06:30:00,18.22,18.12,14.97
2017-07-06 07:00:00,18.11,18.05,15.11
2017-07-06 07:30:00,18.06,18,15.08
2017-07-06 08:00:00,18.11,18.09,15.03
2017-07-06 08:30:00,18.03,18.03,15
2017-07-06 09:00:00,17.97,17.98,15.02
2017-07-06 09:30:00,17.97,17.96,15.04
2017-07-06 10:00:00,17.91,17.91,15.02
2017-07-06 10:30:00,17.92,17.9,15.02
2017-07-06 11:00:00,17.91,17.88,15.04
2017-07-06 11:30:00,17.9,17.83,14.99
2017-07-06 12:00:00,17.9,17.78,14.95
2017-07-06 12:30:00,17.97,17.76,14.94
2017-07-06 13:00:00,18.08,17.77,14.93
2017-07-06 13:30:00,18.19,17.77,14.89
2017-07-06 14:00:00,18.38,17.82,14.91
2017-07-06 14:30:00,18.59,17.91,14.96
2017-07-06 15:00:00,18.8,18,15
2017-07-06 15:30:00,18.88,17.99,14.92
2017-07-06 16:00:00,19.06,18.05,14.92
2017-07-06 16:30:00,19.19,18.12,14.92
2017-07-06 17:00:00,19.33,18.18,14.93
2017-07-06 17:30:00,19.46,18.26,14.94
2017-07-06 18:00:00,19.58,18.34,14.96
2017-07-06 18:30:00,19.7,18.44,15
2017-07-06 19:00:00,19.79,18.53,15.04
2017-07-06 19:30:00,19.87,18.61,15.05
2017-07-06 20:00:00,19.92,18.68,15.07
2017-07-06 20:30:00,20,18.77,15.14
2017-07-06 21:00:00,20.06,18.85,15.18
2017-07-06 21:30:00,19.89,18.86,15.19
2017-07-06 22:00:00,19.85,18.75,15.18
2017-07-06 22:30:00,19.81,18.76,15.17
2017-07-06 23:00:00,19.76,18.78,15.18
2017-07-06 23:30:00,19.72,18.78,15.16
2017-07-07 00:00:00,19.67,18.79,15
2017-07-07 00:30:00,19.58,18.78,14.99
2017-07-07 01:00:00,19.53,18.76,14.99
2017-07-07 01:30:00,19.44,18.75,15
2017-07-07 02:00:00,19.35,18.73,14.99
2017-07-07 02:30:00,19.28,18.7,14.98
2017-07-07 03:00:00,19.21,18.68,15
2017-07-07 03:30:00,19.12,18.66,14.98
2017-07-07 04:00:00,19.02,18.63,14.99
2017-07-07 04:30:00,18.96,18.6,15
2017-07-07 05:00:00,18.86,18.54,14.99
2017-07-07 05:30:00,18.75,18.5,15
2017-07-07 06:00:00,18.63,18.43,14.98
2017-07-07 06:30:00,18.53,18.38,15.02
2017-07-07 07:00:00,18.43,18.31,15.12
2017-07-07 07:30:00,18.38,18.26,15.11
2017-07-07 08:00:00,18.34,18.27,15.07
2017-07-07 08:30:00,18.37,18.31,15.05
2017-07-07 09:00:00,18.29,18.25,15.02
2017-07-07 09:30:00,18.29,18.22,15.04
2017-07-07 10:00:00,18.25,18.19,15.04
2017-07-07 10:30:00,18.25,18.17,15.07
2017-07-07 11:00:00,18.27,18.12,15.06
2017-07-07 11:30:00,18.26,18.11,15.05
2017-07-07 12:00:00,18.27,18.06,15.04
2017-07-07 12:30:00,18.28,18.05,15
2017-07-07 13:00:00,18.37,18.04,15.01
2017-07-07 13:30:00,18.43,18.02,14.99
2017-07-07 14:00:00,18.53,18.03,14.97
2017-07-07 14:30:00,18.66,18.08,15
2017-07-07 15:00:00,18.78,18.12,15.03
2017-07-07 15:30:00,18.8,18.11,14.96
2017-07-07 16:00:00,18.85,18.08,14.9
2017-07-07 16:30:00,18.96,18.14,14.94
2017-07-07 17:00:00,19.09,18.2,14.96
2017-07-07 17:30:00,19.2,18.27,14.98
2017-07-07 18:00:00,19.29,18.35,15.02
2017-07-07 18:30:00,19.35,18.41,15.04
2017-07-07 19:00:00,19.38,18.45,15.03
2017-07-07 19:30:00,19.44,18.51,15.07
2017-07-07 20:00:00,19.49,18.57,15.11
2017-07-07 20:30:00,19.51,18.66,15.2
2017-07-07 21:00:00,19.36,18.54,15.2
2017-07-07 21:30:00,19.33,18.52,15.21
2017-07-07 22:00:00,19.29,18.52,15.1
2017-07-07 22:30:00,19.24,18.52,15.01
2017-07-07 23:00:00,19.16,18.52,15.01
2017-07-07 23:30:00,19.1,18.5,15.02
2017-07-08 00:00:00,19.03,18.49,15
2017-07-08 00:30:00,18.94,18.44,15.01
2017-07-08 01:00:00,18.86,18.44,15.01
2017-07-08 01:30:00,18.75,18.39,14.99
2017-07-08 02:00:00,18.69,18.37,15
2017-07-08 02:30:00,18.59,18.32,14.97
2017-07-08 03:00:00,18.51,18.28,14.98
2017-07-08 03:30:00,18.45,18.24,14.99
2017-07-08 04:00:00,18.38,18.22,15.02
2017-07-08 04:30:00,18.33,18.18,15.01
2017-07-08 05:00:00,18.24,18.14,15.01
2017-07-08 05:30:00,18.14,18.09,15.02
2017-07-08 06:00:00,17.99,18.01,14.98
2017-07-08 06:30:00,17.91,17.96,14.98
2017-07-08 07:00:00,17.83,17.92,15.15
