"Timestamp","AIR_TEMP_2M","AIR_TEMP_38CM","ORP_10CM","ORP_30CM","INCOMING_PAR","REFLECTED_PAR","PRECIP","SHORTWAVE_IN","SHORTWAVE_OUT","LONGWAVE_IN","LONGWAVE_OUT","RH_2M","RH_38CM","SHFP_1","SHFP_2","SHFP_3","SVWC","SOIL_TEMP_5CM","SOIL_TEMP_10CM","SOIL_TEMP_50CM","WTH","WATER_TEMP_10CM","WATER_TEMP_30CM","WIND_VELOCITY_CUP","WIND_VELOCITY_EC2"
2017-06-17 12:00:00,15.53,16.87,-281,-207.29,891.3,47.08,0,481,52.62,351.13,422.35,62.63,60.69,49.21,36.31,17.58,73.43,16.59,16.39,14.64,215.24,16.54,15.85,1.82,1.57
2017-06-17 12:30:00,15.76,17.15,-280.74,-206.78,889.92,46.82,0,478.11,52.32,355.35,424.62,61.94,60.3,50.92,38.68,17.78,73.35,16.59,16.4,14.63,211.71,16.6,15.86,1.62,1.5
2017-06-17 13:00:00,15.69,16.71,-281.1,-206.76,742.65,39.2,0,392.64,43.74,355.9,418.52,63.6,62.61,52.86,40.95,17.74,73.31,16.69,16.42,14.65,223.89,16.65,15.86,2.58,1.93
2017-06-17 13:30:00,15.63,16.48,-281.03,-209.44,722.86,37.98,0,384.44,43.18,356.31,417.83,64.71,64.15,51.09,39.6,15.63,73.3,16.77,16.45,14.66,214.38,16.71,15.87,2.06,1.76
2017-06-17 14:00:00,15.64,16.55,-281.42,-208.3,646.69,33.87,0,347.31,39.4,356.17,415.56,65.75,65.2,48.16,37.15,14.32,73.28,16.79,16.45,14.66,219,16.78,15.87,2.86,2.15
2017-06-17 14:30:00,16.24,17.34,-283.01,-205.23,977.8,51.2,0,538.42,61.54,357.08,424.31,64.52,63.28,45.85,35.12,12.81,73.24,16.82,16.43,14.63,198.81,16.85,15.85,3.14,2.39
2017-06-17 15:00:00,16.01,17.07,-282.12,-201.24,665.47,34.68,0,354.92,39.32,357.57,418.69,65,63.63,45.41,36.34,12.92,73.2,16.89,16.47,14.64,225.16,16.94,15.86,2.35,1.86
2017-06-17 15:30:00,15.92,16.79,-281.57,-203.72,609.62,31.98,0,325.73,36.31,358.3,416.8,63.84,62.79,44.74,36.72,11.95,73.18,16.97,16.5,14.67,217.25,17.04,15.88,1.95,1.65
2017-06-17 16:00:00,16,16.43,-281.71,-206.86,457.45,23.83,0,241.96,27.43,357.93,410.64,62.88,62.58,41.84,34.51,10.6,73.14,17.04,16.54,14.67,222.52,17.11,15.88,2.35,1.96
2017-06-17 16:30:00,15.78,16.04,-281.24,-206.42,347.85,17.76,0,181.22,20.78,357.76,406.02,63.6,64.15,36.3,31.04,8.32,73.12,17.11,16.57,14.68,220.63,17.13,15.88,2.14,1.75
2017-06-17 17:00:00,15.53,15.39,-281.44,-206.6,233.63,11.72,0,118.75,14.42,361.48,399.69,66.21,67.58,30.19,25.92,5.71,73.11,17.19,16.62,14.71,224.73,17.21,15.88,2.17,1.77
2017-06-17 17:30:00,14.99,14.86,-281.12,-206.97,188.24,9.72,0,94.33,12.3,360.74,395.44,70.37,72.27,23.62,20.23,3.03,73.1,17.2,16.66,14.71,222.33,17.27,15.78,2.11,1.62
2017-06-17 18:00:00,14.62,14.42,-280.61,-212.02,151.37,8.22,0,77.88,9.77,358.89,393.04,75.16,76.8,17.5,14.88,0.73,73.09,17.11,16.57,14.72,216.69,17.27,15.78,1.67,1.46
2017-06-17 18:30:00,14.45,14.24,-280.43,-212.35,122.35,6.59,0,62.52,7.4,357.88,391.16,73.54,74.85,11.99,10.08,-0.93,73.09,17.13,16.51,14.71,217.48,17.33,15.77,2.41,1.8
2017-06-17 19:00:00,13.96,13.53,-280,-210.51,92.03,4.65,0,45.42,8.49,366.94,386.66,76.62,80.08,7.3,6.13,-2.33,73.08,17.17,16.57,14.73,221.57,17.39,15.72,0.52,0.96
2017-06-17 19:30:00,13.82,13.41,-279.54,-211.52,43.13,2.41,0,21.2,4.59,360.45,385.65,76.66,80.31,3.12,2.72,-3.31,73.08,17.19,16.59,14.73,216.06,17.42,15.66,0,0.57
2017-06-17 20:00:00,13.97,13.35,-279.54,-209.75,15.32,0.81,0,7.06,2.27,357.34,384.37,78.68,82.99,0.14,0.17,-4.11,73.08,17.18,16.59,14.58,216.12,17.45,15.67,0,0.69
2017-06-17 20:30:00,13.65,13.08,-279.23,-208.83,4.77,0.14,0,1.52,1.28,356.98,382.76,81.07,84.71,-2.44,-2.15,-5.08,73.08,17.16,16.6,14.53,216.26,17.47,15.67,0,0.73
2017-06-17 21:00:00,13.38,12.88,-279.28,-206.69,0.29,0.06,0,0,1.02,357.3,381.58,83.86,87.66,-4.9,-4.27,-5.83,73.09,17.14,16.6,14.53,216.38,17.48,15.67,0.01,0.86
2017-06-17 21:30:00,13.08,12.71,-279.19,-206.54,0.12,0.05,0,0,0.94,357.91,380.57,84.01,88.2,-7.05,-6.07,-6.52,73.09,17.11,16.6,14.53,216.25,17.47,15.67,0,0.55
2017-06-17 22:00:00,13.31,12.55,-278.97,-205.56,0.1,0.06,0,0,0.99,358.96,380.01,83.48,88.11,-8.75,-7.29,-6.87,73.09,17.1,16.61,14.52,215.42,17.46,15.67,0,0.84
2017-06-17 22:30:00,13.07,12.51,-279.04,-205.47,0.12,0.07,0,0,0.97,359.29,379.58,84.21,88.37,-9.99,-8.24,-7.22,73.09,17.04,16.59,14.52,215.87,17.43,15.68,0,0.34
2017-06-17 23:00:00,13.15,12.45,-278.9,-210.45,0.11,0.07,0,0,1.14,359.77,379.5,84.47,90.53,-10.85,-8.91,-7.43,73.09,17.04,16.6,14.53,214.89,17.41,15.67,0,0.6
2017-06-17 23:30:00,12.97,12.41,-278.46,-215.39,0.09,0.11,0.2,0,2.35,369.6,378.44,86.9,92.98,-11.57,-9.45,-7.54,73.12,17.01,16.59,14.52,216.54,17.38,15.68,0,0.45
2017-06-18 00:00:00,12.62,12.18,-278.63,-217.63,0.1,0.6,0.1,0,2.93,371.05,377.01,89.96,95.83,-12.08,-9.99,-7.66,73.1,16.97,16.59,14.53,216.72,17.31,15.67,0,0.61
2017-06-18 00:30:00,12.51,11.89,-278.27,-213.98,0.17,0.81,0,0,2.97,370.46,376.22,90.31,97.2,-12.65,-10.39,-7.82,73.13,16.95,16.59,14.53,216.38,17.26,15.67,0.07,0.9
2017-06-18 01:00:00,12.29,11.7,-279.21,-213.3,0.07,0.49,0,0.2,2.32,369.91,375.52,90.78,96.99,-12.92,-10.55,-7.98,73.13,16.91,16.57,14.53,216.01,17.23,15.68,0.17,1.07
2017-06-18 01:30:00,12.65,11.79,-278.97,-206.67,0.14,0.52,0,0.32,2.11,370.25,376.28,91.17,97.74,-13.18,-10.64,-8.25,73.14,16.89,16.55,14.53,214.11,17.16,15.69,0.08,0.78
2017-06-18 02:00:00,12.74,11.88,-278.45,-210.24,0.13,0.52,0,0.59,2.01,369.83,377.26,89.59,97.61,-13.4,-10.61,-8.45,73.14,16.81,16.55,14.52,213.73,17.12,15.69,0,0.71
2017-06-18 02:30:00,12.77,11.98,-278.48,-209.97,0.12,0.33,0,0.28,1.6,368.5,377.45,88.84,97.02,-13.42,-10.56,-8.39,73.16,16.77,16.51,14.52,214.56,17.07,15.68,0.17,1.03
2017-06-18 03:00:00,12.55,11.95,-278.23,-207.22,0.15,0.16,0,0,1.73,367.93,376.44,90.26,96.12,-13.35,-10.34,-8.26,73.16,16.71,16.5,14.51,216.72,17.02,15.69,1.48,1.63
2017-06-18 03:30:00,11.96,11.48,-277.78,-209.15,0.1,0.12,0.1,0,1.68,369.22,374.41,93.34,98.05,-13.35,-10.15,-8.44,73.16,16.69,16.48,14.52,217.38,16.98,15.71,1.9,1.85
2017-06-18 04:00:00,12,11.45,-278.07,-208.21,0.25,0.15,0,0.01,1.15,369.35,374.36,95.16,99.48,-13.72,-10.05,-8.78,73.18,16.67,16.45,14.52,215.13,16.92,15.71,1.71,1.72
2017-06-18 04:30:00,11.74,11.35,-278.17,-209.81,3.22,0.31,0.1,1.41,0.95,369.02,374,95.75,99.92,-13.89,-9.97,-8.89,73.19,16.6,16.42,14.51,216.02,16.86,15.72,1.82,1.86
2017-06-18 05:00:00,11.69,11.19,-279.37,-213.95,12.7,1,0.2,6.31,1.37,368.41,373.45,95.94,99.99,-13.9,-9.88,-8.97,73.23,16.58,16.42,14.51,215.94,16.81,15.72,1.68,1.95
2017-06-18 05:30:00,11.56,11.2,-279.67,-222.21,42.46,2.62,0.3,22.59,3.21,367.81,373.58,95.94,100,-13.75,-9.92,-8.93,73.27,16.53,16.4,14.51,215.46,16.73,15.73,2.34,2.38
2017-06-18 06:00:00,11.62,11.3,-279.75,-222.1,54.67,3.02,0.1,28.7,3.68,366.2,374.17,95.7,100,-13.42,-9.63,-8.72,73.3,16.52,16.37,14.5,214.81,16.67,15.72,2.34,2.52
2017-06-18 06:30:00,11.88,11.45,-279.07,-217.94,81.89,4.25,0,42.18,5.16,365.24,375.49,94.72,100,-12.79,-9.18,-8.38,73.31,16.44,16.35,14.5,213.37,16.62,15.72,2.25,2.51
2017-06-18 07:00:00,12.22,11.83,-278.52,-214.84,154.2,7.34,0,80.29,9.05,368.87,378.34,93.99,100,-11.79,-8.43,-7.78,73.34,16.42,16.31,14.5,211.71,16.55,15.72,2.03,2.22
2017-06-18 07:30:00,12.49,12.11,-279.34,-217,189.6,8.8,0,98.52,10.91,372.11,380.23,94.09,99.95,-10.1,-7.2,-6.45,73.35,16.37,16.28,14.49,213.61,16.49,15.72,2.41,2.5
2017-06-18 08:00:00,12.49,12.22,-278.35,-216.4,174.82,8.37,0.1,88.57,9.56,371.02,380.59,93.8,99.89,-7.44,-5.3,-5.09,73.36,16.34,16.26,14.49,215.38,16.44,15.73,2.66,2.7
2017-06-18 08:30:00,12.58,12.22,-278.57,-215.18,160.4,7.76,0.1,79.94,8.26,370.93,380.8,94.08,99.91,-5.52,-3.66,-4.35,73.37,16.33,16.24,14.5,215.33,16.39,15.73,2.2,2.24
2017-06-18 09:00:00,12.66,12.47,-279.5,-220.83,183.33,8.65,0.1,91.38,9.03,374.7,382.49,94.86,99.98,-4.52,-2.71,-3.97,73.38,16.28,16.22,14.49,214.2,16.34,15.73,1.88,2.15
2017-06-18 09:30:00,12.63,12.53,-278.3,-220.89,187.8,8.76,0,92.85,9.14,374.94,382.89,95.05,99.98,-3.1,-1.76,-3.28,73.39,16.26,16.22,14.49,214.88,16.3,15.74,2.11,2.22
2017-06-18 10:00:00,12.92,12.91,-278.45,-219.43,242.23,10.54,0.1,120.99,11.98,376.91,385.44,94.82,99.99,-1.85,-0.91,-2.54,73.41,16.24,16.16,14.48,212.49,16.25,15.74,1.93,2.06
2017-06-18 10:30:00,13.26,13.18,-278.46,-219.51,227.67,9.97,0.1,113.21,10.91,378.36,387.08,95.2,100,-0.07,0.53,-1.65,73.43,16.22,16.15,14.49,213.3,16.21,15.73,1.35,1.9
2017-06-18 11:00:00,13.34,13.19,-278.26,-217.56,175.19,8.37,0,83.34,7.75,374.89,386.02,94.54,99.98,2.14,2,-1.03,73.44,16.2,16.16,14.49,215.92,16.17,15.73,2.02,2.28
2017-06-18 11:30:00,13.78,13.36,-278.63,-218.47,241.6,10.55,0,118.14,11.47,375.17,387.52,93.54,99.68,2.56,2.57,-1.12,73.44,16.19,16.12,14.49,212.92,16.13,15.72,2.51,2.24
2017-06-18 12:00:00,14,13.58,-278.33,-214.5,176.16,8.34,0,82.7,7.02,374.29,388,92.89,99,3.26,3.27,-0.68,73.45,16.16,16.09,14.57,215.78,16.11,15.73,2.29,2.37
2017-06-18 12:30:00,14.02,13.47,-278.46,-212.2,127.41,6.19,0,57.05,4.79,376.4,386.4,92.69,98.89,3.56,3.74,-1.03,73.45,16.15,16.12,14.68,217,16.12,15.74,2.24,2.27
2017-06-18 13:00:00,13.82,13.64,-277.62,-215.6,161.1,7.38,0.1,74.94,6.73,379.81,386.72,94.22,99.71,2.36,2.9,-1.63,73.45,16.2,16.09,14.67,214.85,16.11,15.75,1.97,1.95
2017-06-18 13:30:00,13.85,13.84,-277.77,-218.94,160.22,7.54,0.3,76.27,6.8,381.79,387.75,95.81,99.99,1.32,2.05,-1.82,73.47,16.18,16.07,14.64,214.23,16.09,15.73,1.36,1.53
2017-06-18 14:00:00,13.84,14.08,-277.49,-217.84,211.47,9.44,0,103.3,9.42,383.2,389.62,96.5,100,0.94,1.92,-1.7,73.47,16.18,16.06,14.68,213.12,16.09,15.74,1.49,1.7
2017-06-18 14:30:00,14.35,14.45,-277.68,-215.09,211.8,9.48,0,104.3,9.61,385.06,392.22,96.05,100,1.46,2.41,-1.03,73.49,16.15,16.05,14.67,211.63,16.06,15.72,1.37,1.59
2017-06-18 15:00:00,14.71,14.5,-277.43,-213.84,193.45,9.09,0,95.32,8.97,383.87,392.74,94.6,100,2.87,3.62,-0.25,73.48,16.16,16.05,14.68,214.65,16.06,15.73,1.72,2.09
2017-06-18 15:30:00,14.86,14.64,-277.45,-210.65,238.72,11,0,121.48,11.6,381.59,393.88,93.38,99.91,4.17,4.49,0.33,73.49,16.13,16.02,14.66,213.26,16.04,15.73,2.1,2.22
2017-06-18 16:00:00,15.16,14.75,-277.31,-210.43,252.8,11.45,0,131.13,13,380.85,395.23,92.86,99.1,5.56,5.49,1.24,73.5,16.12,16.02,14.65,214.32,16.1,15.81,2.5,2.54
2017-06-18 16:30:00,14.96,14.79,-277.33,-211.25,199.17,9.57,0,102.58,9.28,380.84,395.07,93.44,99.1,7.72,7.07,1.85,73.49,16.15,16.14,14.66,214.89,16.16,15.81,1.92,2.12
2017-06-18 17:00:00,15.12,14.83,-277.69,-212.44,126.62,6.34,0,62.61,5.11,381.23,394.26,93,99.09,8.35,7.67,1.82,73.49,16.24,16.23,14.68,216.11,16.16,15.83,1.46,1.62
2017-06-18 17:30:00,15.3,14.85,-277.84,-212.94,142.44,7.03,0,72.7,6,382.16,395.13,92.42,98.83,7.49,7.05,1.21,73.48,16.29,16.2,14.67,213.95,16.16,15.81,1.54,1.8
2017-06-18 18:00:00,15.42,14.88,-277.45,-211.26,126.22,6.23,0,65.34,5.03,382.72,394.94,91.04,97.87,6.68,6.19,0.93,73.48,16.39,16.22,14.67,214.9,16.17,15.81,1.63,1.83
2017-06-18 18:30:00,15.55,14.98,-277.5,-214.62,116,5.91,0,61.31,4.6,383.24,394.42,88.99,95.58,6.21,5.7,0.74,73.49,16.35,16.21,14.69,215.29,16.19,15.8,1.86,1.94
2017-06-18 19:00:00,15.65,15.15,-277.75,-216.34,92.7,4.58,0,49.52,3.58,382.44,394.32,88.99,94.23,5.65,5.06,0.53,73.47,16.36,16.2,14.68,215.18,16.19,15.8,1.22,1.54
2017-06-18 19:30:00,15.47,15.07,-279.18,-213.57,61.54,3.05,0,32.95,1.85,380.77,393.28,89.28,93.92,5.2,4.39,0.39,73.47,16.37,16.21,14.69,216.37,16.2,15.8,1.08,1.49
2017-06-18 20:00:00,15.42,14.94,-278.02,-211.66,21.95,1.07,0,10.89,0.09,380.43,391.54,89.42,94.76,4.44,3.65,-0.13,73.47,16.41,16.23,14.69,217.15,16.21,15.79,0.37,1.04
2017-06-18 20:30:00,15.25,14.73,-277.38,-212.86,4.36,0.16,0,1.11,0,376.97,389.74,90.66,95.52,2.78,2.13,-1.15,73.48,16.28,16.22,14.71,217.49,16.22,15.79,0,0.57
2017-06-18 21:00:00,14.99,14.45,-277.67,-209.65,0.46,0.03,0,0,0,372.82,388.03,90.6,95.85,0.87,0.64,-1.77,73.47,16.25,16.07,14.71,217.41,16.19,15.79,0.02,0.52
2017-06-18 21:30:00,15.1,14.08,-277.66,-208.31,0.12,0.05,0,0,0.03,358.18,384.8,89.7,96.06,-1,-0.94,-2.48,73.46,16.26,16.06,14.72,218.73,16.15,15.77,0,0.4
2017-06-18 22:00:00,14.32,13.59,-277.7,-208.91,0.1,0.05,0,0,0.32,343.62,380.27,91.97,96.58,-2.71,-2.43,-3.38,73.45,16.28,16.07,14.74,220.72,16.15,15.7,0,0.49
2017-06-18 22:30:00,13.86,12.81,-277.62,-213.14,0.15,0.11,0,0,1.14,334.57,377,93.47,96.58,-5.07,-4.36,-4.59,73.46,16.28,16.07,14.67,218.87,16.15,15.7,0,0.44
2017-06-18 23:00:00,13.51,12.09,-277.42,-213.92,0.13,0.05,0,0,1.56,330,373.4,94.14,97.39,-7.75,-6.43,-5.81,73.46,16.27,16.07,14.56,219.15,16.15,15.7,0,0.36
2017-06-18 23:30:00,13.01,11.74,-277.57,-211.52,0.13,0.11,0,0,1.51,330.43,372.28,95.07,98.51,-10.43,-8.57,-6.93,73.45,16.25,16.07,14.56,217.06,16.13,15.68,0.02,0.4
2017-06-19 00:00:00,12.32,11.2,-277.38,-208.55,0.13,0.11,0,0,1.6,332.1,370.03,95.85,98.87,-12.72,-10.36,-7.77,73.47,16.25,16.06,14.56,218.17,16.12,15.68,0,NA
2017-06-19 00:30:00,12.21,11.09,-277.38,-207.6,0.15,0.13,0,0,1.1,332.05,368.34,96.39,99.72,-14.46,-11.73,-8.46,73.47,16.22,16.05,14.57,217.54,16.1,15.68,0.08,NA
2017-06-19 01:00:00,11.23,10.5,-277.45,-207.76,0.12,0.16,0,0,1.29,335.85,366.52,96.84,99.8,-16,-12.67,-9.12,73.48,16.2,16.05,14.57,217.31,16.07,15.68,0,NA
2017-06-19 01:30:00,11.31,10.14,-277.08,-207.98,0.17,0.21,0,0.1,1.41,350.91,368.11,97.3,99.9,-17.45,-13.1,-9.65,73.47,16.15,16.02,14.55,213.24,16.04,15.66,0,NA
2017-06-19 02:00:00,11.35,10.62,-277.23,-208.3,0.17,0.18,0,0.01,0.85,352.51,368.9,97.67,100,-18.08,-13.35,-9.65,73.49,16.1,15.98,14.54,213.15,15.99,15.64,0.24,NA
2017-06-19 02:30:00,11.28,10.68,-276.92,-210.13,0.13,0.24,0,0,0.9,345.75,367.34,97.91,100,-17.86,-13.23,-9.38,73.51,16.1,15.97,14.54,216.77,15.96,15.65,0.13,NA
2017-06-19 03:00:00,11.47,10.4,-276.83,-212.69,0.18,0.25,0,0,1.17,346.28,367.26,98.27,100,-17.92,-13.27,-9.52,73.52,16.01,15.98,14.55,214.24,15.91,15.66,0.66,NA
2017-06-19 03:30:00,11.3,10.56,-276.53,-210.07,0.15,0.32,0,0,0.93,351.11,367.33,98.4,100,-18.48,-13.71,-9.75,73.53,16,15.96,14.54,214.28,15.87,15.65,0.14,NA
2017-06-19 04:00:00,11.45,10.7,-277.55,-209.2,0.42,0.31,0,0.01,0.58,358.73,369.12,98.55,100,-18.78,-13.99,-9.75,73.53,15.93,15.92,14.53,212.68,15.81,15.63,0.31,NA
2017-06-19 04:30:00,11.53,10.79,-276.64,-204.81,4.71,0.42,0,2.3,1.17,360.78,369.64,98.73,100,-18.36,-13.8,-9.27,73.55,15.89,15.9,14.53,214.04,15.77,15.63,0,NA
2017-06-19 05:00:00,11.61,11.16,-276.44,-206.38,22.85,1.38,0,12.46,2,361.31,370.95,98.69,100,-17.43,-13.2,-8.68,73.56,15.85,15.87,14.52,212.98,15.71,15.63,0.02,NA
2017-06-19 05:30:00,11.97,11.61,-276.52,-209.18,47.36,2.48,0,25.72,3.55,362.89,372.72,98.88,100,-16.29,-12.45,-7.94,73.57,15.79,15.84,14.53,211.41,15.65,15.62,0,NA
2017-06-19 06:00:00,12.37,11.96,-276.29,-211.36,80.99,4.03,0,43.12,5.08,365.51,375.24,98.93,100,-14.65,-11.36,-6.97,73.58,15.74,15.8,14.51,210.61,15.6,15.62,0.05,NA
2017-06-19 06:30:00,12.91,12.62,-276.31,-212.24,106.16,5.2,0,55.67,6.12,367.64,378.47,98.94,100,-12.44,-9.96,-5.74,73.57,15.7,15.77,14.49,210.65,15.55,15.61,0.24,NA
2017-06-19 07:00:00,13.36,13.31,-276.12,-208.99,163.8,7.94,0,85.95,9.52,370.34,382.87,98.93,100,-9.9,-8.24,-4.39,73.59,15.64,15.74,14.48,208.55,15.49,15.61,0,NA
2017-06-19 07:30:00,14.17,14.06,-276.27,-207.01,174.81,8.65,0,89.66,10.94,366.73,387.42,98.69,100,-6.91,-6.18,-2.64,73.6,15.61,15.7,14.47,210.7,15.44,15.6,0.36,NA
2017-06-19 08:00:00,14.42,14.63,-276.07,-206.9,270.15,12.65,0,136.41,16.54,365.78,392.24,97.88,100,-3.58,-3.82,-1.16,73.59,15.58,15.69,14.58,206.84,15.41,15.6,0.41,NA
2017-06-19 08:30:00,15.25,15.4,-276.04,-209.28,396.2,19.19,0,199,21.86,367.32,399.38,94.02,99.99,-0.34,-1.46,1.03,73.6,15.58,15.69,14.63,204,15.42,15.62,0.89,NA
2017-06-19 09:00:00,16.26,16.33,-276.36,-208.42,437.1,21.59,0,219.77,22.64,370.31,404.82,87.91,95.73,5.15,2.66,4.01,73.6,15.66,15.79,14.62,207.03,15.42,15.67,0.71,NA
2017-06-19 09:30:00,17.01,17.91,-276.46,-209.29,479.49,24.32,0,245.74,26.13,372.21,407.3,83.93,85.36,11.65,7.71,6.7,73.58,15.67,15.78,14.63,211.72,15.48,15.73,2.04,NA
2017-06-19 10:00:00,17.15,17.8,-276.34,-211.04,539.04,27.19,0,274.91,28.99,371.91,410.17,81.83,82.23,17.19,12.48,8.57,73.56,15.68,15.78,14.64,210.37,15.48,15.76,2.09,NA
2017-06-19 10:30:00,17.48,18.69,-276.79,-207.49,556,28.57,0,284.87,30.51,372.5,412.57,81.01,80.16,21.58,16.27,10.78,73.55,15.67,15.76,14.64,211.14,15.48,15.76,2.27,NA
2017-06-19 11:00:00,18.09,20.35,-276.95,-207.2,897.93,45.62,0,477.38,49.76,370.16,425.02,79.49,75.93,26.49,20.07,13.27,73.54,15.64,15.73,14.61,196.15,15.47,15.73,2,NA
2017-06-19 11:30:00,17.9,19.78,-277.28,-205.58,519.21,26.5,0,259.6,26.22,380.83,419.09,80.89,76.07,34.99,26.77,17.38,73.51,15.69,15.73,14.65,222.95,15.52,15.75,1.95,NA
2017-06-19 12:00:00,17.64,18.42,-277.5,-202.91,521.7,26.52,0,255.51,26.03,380.5,418,82.59,82.11,38.8,30.1,17.25,73.49,15.77,15.76,14.67,214.97,15.55,15.76,0.69,NA
2017-06-19 12:30:00,18.22,19.61,-277.57,-204.47,898.1,46.09,0,471.54,52.05,380.3,428.71,82.77,81.65,38.82,30.13,16.98,73.46,15.8,15.76,14.66,194.44,15.57,15.73,0.57,NA
2017-06-19 13:00:00,19.51,22.8,-277.41,-206.72,1031.38,53.37,0,552.95,57.35,372.4,441.37,79.38,72.63,43.62,34.21,20.32,73.41,15.7,15.65,14.52,192.01,15.59,15.67,1.64,NA
2017-06-19 13:30:00,20.27,22.55,-277.76,-205.97,872.08,46,0,461.9,48.99,376.64,442.57,76.11,68.96,51.18,41.96,22.92,73.38,15.78,15.68,14.54,210.22,15.68,15.7,0.97,NA
2017-06-19 14:00:00,20.23,21.16,-278.17,-205,954.85,50.1,0,521.12,57.77,376.38,438.47,78.88,75.74,55.57,46.23,24,73.33,15.88,15.72,14.59,224.26,15.77,15.71,4.18,NA
2017-06-19 14:30:00,19.19,20.49,-278.59,-201.23,799.59,41.82,0,427.96,48.01,376.78,431.69,79.87,76.9,58.89,48.77,24.36,73.27,16.02,15.81,14.64,224.31,15.87,15.74,3.38,NA
2017-06-19 15:00:00,19.41,21.4,-279.19,-200.25,954.41,49.82,0,519.81,58.46,378.21,438.31,74.39,71.6,57.62,48.02,23.91,73.25,16.07,15.81,14.62,201.93,15.95,15.72,2.97,NA
2017-06-19 15:30:00,20.43,22.63,-279.22,-200.62,686.86,36.18,0,365.44,40.84,382.83,436.71,72.23,68.37,56.87,48,23.65,73.19,16.17,15.83,14.59,216.56,16.05,15.7,2.27,NA
2017-06-19 16:00:00,20.86,23.49,-279.45,-200.74,723.13,37.77,0,382.37,43.19,382.77,438.79,68.51,63.67,56.13,47.38,22.24,73.18,16.23,15.85,14.58,208.48,16.16,15.68,2.32,NA
2017-06-19 16:30:00,21.02,23.13,-279.17,-204.26,534.11,28.15,0,281.82,31.9,385.27,434.01,72.04,66.51,53.01,44.94,19.71,73.14,16.36,15.91,14.6,216.81,16.31,15.7,2.06,NA
2017-06-19 17:00:00,21.22,22.8,-279.46,-204.18,426.42,23.15,0,223.4,26.32,385.91,433.02,72.5,68.41,48.3,40.93,17.41,73.11,16.47,15.96,14.61,214.64,16.43,15.68,1.08,NA
2017-06-19 17:30:00,21.25,22.77,-279.45,-203.82,531.7,31.72,0,284.86,37.03,379.2,435.73,69.6,67.48,44.66,37.41,16.21,73.08,16.53,15.99,14.59,206.02,16.54,15.66,1.88,NA
2017-06-19 18:00:00,20.71,21.81,-280.9,-199.88,368.39,20.42,0,194.86,25.77,377.89,427.51,69.48,67.86,42.17,35.24,15.11,73.05,16.67,16.08,14.63,225.35,16.69,15.68,2.1,NA
2017-06-19 18:30:00,20.11,20.51,-280.49,-195.89,282.14,15.44,0,149.66,19.55,373.5,422.52,71.36,70.93,37.52,31.65,13.13,73.04,16.78,16.14,14.65,222.43,16.81,15.68,2.16,NA
2017-06-19 19:00:00,19.68,19.39,-279.61,-197.89,145.95,8.18,0,77.07,9.87,369.97,415.23,76.33,77.28,31.85,27.28,11.01,73.01,16.89,16.21,14.68,226.86,16.94,15.69,1.62,NA
2017-06-19 19:30:00,18.8,18.44,-279.71,-200.01,104.96,6.01,0,55.78,7.98,364.05,409.61,79.22,80.27,25.67,22.03,8.68,73,16.98,16.28,14.7,222.68,17.04,15.69,1.69,NA
2017-06-19 20:00:00,18.3,17.78,-279.8,-202.3,83.72,5.53,0,48.49,12.08,360.93,406.3,82.37,84.2,19.6,16.68,6.3,72.98,17.05,16.33,14.69,215.87,17.14,15.68,0.78,NA
2017-06-19 20:30:00,17.54,16.88,-279.58,-204.77,21.17,1.16,0,12,2.84,349.73,399.88,86.26,88.96,13.91,12.13,4.17,72.95,17.13,16.4,14.73,226.69,17.24,15.7,0.05,NA
2017-06-19 21:00:00,16.62,15.89,-279.46,-206.02,0.97,0.05,0,0,1.07,352.45,394.39,89.48,93.69,9.04,7.77,2.05,72.94,17.2,16.45,14.75,223.22,17.23,15.7,0,NA
2017-06-19 21:30:00,16.06,15.34,-279.64,-215.08,0.09,0.02,0,0,1.34,349.65,391.37,91.54,96.26,4.06,3.24,0.05,72.94,17.2,16.49,14.74,218.93,17.27,15.65,0,NA
2017-06-19 22:00:00,15.46,14.58,-279.32,-208.27,0.08,0.04,0,0,1.6,326.33,385.72,93.68,97.26,0.13,-0.43,-1.59,72.95,17.06,16.46,14.74,221.18,17.23,15.6,0.01,NA
2017-06-19 22:30:00,14.52,13.79,-279.04,-204.34,0.08,0.09,0,0,1.88,324.08,381.24,95.36,98.43,-3.41,-3.65,-3.38,72.93,17.08,16.37,14.75,220.18,17.27,15.58,0,NA
2017-06-19 23:00:00,14.29,13.19,-279.27,-202.42,0.11,0.12,0,0,1.87,331.15,378.7,95.99,99.19,-7.14,-6.91,-5.26,72.94,17.07,16.4,14.73,217.16,17.28,15.5,0,NA
2017-06-19 23:30:00,14.37,13.34,-278.99,-202.92,0.11,0.1,0,0,1.15,358.47,382.23,96.88,99.94,-10.51,-9.36,-6.53,72.94,17.03,16.4,14.54,210.45,17.28,15.48,0.01,NA
2017-06-20 00:00:00,14.59,13.86,-278.93,-203.34,0.14,0.17,0,0,1.15,364.78,384.57,97.4,100,-12.2,-10.66,-6.56,72.96,16.99,16.39,14.53,211.46,17.26,15.48,0,NA
2017-06-20 00:30:00,14.39,13.62,-278.66,-203,0.11,0.15,0,0,1.31,360.29,383.01,97.48,100,-12.16,-10.67,-6.2,72.96,16.97,16.43,14.59,216.03,17.26,15.48,0,NA
